year,voter_group_type,voter_group,party_or_alliance,pre_poll_vote_share,post_poll_vote_share,pre_to_post_shift,absolute_shift,interpretation_stub
2019,gender,,Others,3.4,14.0,10.6,10.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+10.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,90.0,86.6,86.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+86.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,20.0,16.6,16.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+16.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,10.0,6.6,6.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+6.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,60.0,56.6,56.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+56.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,71.0,67.6,67.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+67.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,3.0,-0.4,0.4,"Among nan, Others support was lower in the post-poll than the pre-poll (-0.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,62.0,58.6,58.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+58.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,10.0,6.6,6.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+6.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,33.0,29.6,29.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+29.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,0.0,-3.4,3.4,"Among nan, Others support was lower in the post-poll than the pre-poll (-3.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,10.0,6.6,6.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+6.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,11.0,7.6,7.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+7.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,65.3,61.9,61.9,"Among nan, Others support was higher in the post-poll than the pre-poll (+61.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,4.0,0.6,0.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+0.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,3.4,20.0,16.6,16.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+16.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,29.0,27.4,27.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+27.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,10.0,8.4,8.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,20.0,18.4,18.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+18.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,42.0,40.4,40.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+40.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,30.0,28.4,28.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+28.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,40.0,38.4,38.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+38.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,22.0,20.4,20.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+20.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,14.0,12.4,12.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+12.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,90.0,88.4,88.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+88.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,20.0,18.4,18.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+18.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,10.0,8.4,8.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,60.0,58.4,58.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+58.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,71.0,69.4,69.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+69.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,3.0,1.4,1.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+1.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,62.0,60.4,60.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+60.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,10.0,8.4,8.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,33.0,31.4,31.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+31.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,0.0,-1.6,1.6,"Among nan, Others support was lower in the post-poll than the pre-poll (-1.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,10.0,8.4,8.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,11.0,9.4,9.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+9.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,65.3,63.7,63.7,"Among nan, Others support was higher in the post-poll than the pre-poll (+63.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,4.0,2.4,2.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+2.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,1.6,20.0,18.4,18.4,"Among nan, Others support was higher in the post-poll than the pre-poll (+18.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,29.0,26.3,26.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+26.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,10.0,7.3,7.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+7.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,20.0,17.3,17.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+17.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,42.0,39.3,39.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+39.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,30.0,27.3,27.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+27.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,40.0,37.3,37.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+37.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,22.0,19.3,19.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+19.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,14.0,11.3,11.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+11.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,90.0,87.3,87.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+87.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,20.0,17.3,17.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+17.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,10.0,7.3,7.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+7.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,60.0,57.3,57.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+57.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,71.0,68.3,68.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+68.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,3.0,0.3,0.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+0.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,62.0,59.3,59.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+59.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,10.0,7.3,7.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+7.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,33.0,30.3,30.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+30.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,0.0,-2.7,2.7,"Among nan, Others support was lower in the post-poll than the pre-poll (-2.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,10.0,7.3,7.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+7.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,11.0,8.3,8.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,65.3,62.6,62.6,"Among nan, Others support was higher in the post-poll than the pre-poll (+62.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,4.0,1.3,1.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+1.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,2.7,20.0,17.3,17.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+17.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,29.0,9.0,9.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+9.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,10.0,-10.0,10.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,20.0,0.0,0.0,"Among nan, Others support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,42.0,22.0,22.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+22.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,30.0,10.0,10.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,40.0,20.0,20.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,22.0,2.0,2.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+2.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,14.0,-6.0,6.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-6.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,90.0,70.0,70.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+70.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,20.0,0.0,0.0,"Among nan, Others support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,10.0,-10.0,10.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,60.0,40.0,40.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+40.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,71.0,51.0,51.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+51.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,3.0,-17.0,17.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-17.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,62.0,42.0,42.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+42.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,10.0,-10.0,10.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,33.0,13.0,13.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+13.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,0.0,-20.0,20.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,10.0,-10.0,10.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,11.0,-9.0,9.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-9.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,65.3,45.3,45.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+45.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,4.0,-16.0,16.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-16.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,20.0,20.0,0.0,0.0,"Among nan, Others support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,29.0,-5.0,5.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-5.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,10.0,-24.0,24.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-24.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,20.0,-14.0,14.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-14.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,42.0,8.0,8.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+8.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,30.0,-4.0,4.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-4.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,40.0,6.0,6.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+6.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,22.0,-12.0,12.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-12.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,14.0,-20.0,20.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,90.0,56.0,56.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+56.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,20.0,-14.0,14.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-14.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,10.0,-24.0,24.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-24.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,60.0,26.0,26.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+26.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,71.0,37.0,37.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+37.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,3.0,-31.0,31.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-31.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,62.0,28.0,28.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+28.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,10.0,-24.0,24.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-24.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,33.0,-1.0,1.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-1.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,0.0,-34.0,34.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-34.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,10.0,-24.0,24.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-24.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,11.0,-23.0,23.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-23.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,65.3,31.3,31.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+31.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,4.0,-30.0,30.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-30.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,34.0,20.0,-14.0,14.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-14.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,29.0,-59.0,59.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-59.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,10.0,-78.0,78.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-78.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,20.0,-68.0,68.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-68.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,42.0,-46.0,46.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-46.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,30.0,-58.0,58.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-58.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,40.0,-48.0,48.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-48.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,22.0,-66.0,66.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-66.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,14.0,-74.0,74.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-74.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,90.0,2.0,2.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+2.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,20.0,-68.0,68.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-68.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,10.0,-78.0,78.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-78.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,60.0,-28.0,28.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-28.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,71.0,-17.0,17.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-17.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,3.0,-85.0,85.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-85.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,62.0,-26.0,26.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-26.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,10.0,-78.0,78.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-78.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,33.0,-55.0,55.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-55.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,0.0,-88.0,88.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-88.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,10.0,-78.0,78.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-78.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,11.0,-77.0,77.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-77.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,65.3,-22.7,22.7,"Among nan, Others support was lower in the post-poll than the pre-poll (-22.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,4.0,-84.0,84.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-84.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,88.0,20.0,-68.0,68.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-68.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,29.0,-13.0,13.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-13.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,10.0,-32.0,32.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,20.0,-22.0,22.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-22.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,42.0,0.0,0.0,"Among nan, Others support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,30.0,-12.0,12.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-12.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,40.0,-2.0,2.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-2.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,22.0,-20.0,20.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,14.0,-28.0,28.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-28.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,90.0,48.0,48.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+48.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,20.0,-22.0,22.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-22.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,10.0,-32.0,32.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,60.0,18.0,18.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+18.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,71.0,29.0,29.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+29.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,3.0,-39.0,39.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-39.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,62.0,20.0,20.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,10.0,-32.0,32.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,33.0,-9.0,9.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-9.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,0.0,-42.0,42.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-42.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,42.0,10.0,-32.0,32.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
