constituency_id,state,constituency,winning_party,alliance_2019,winner_vote_share,top2_margin_pct,effective_num_parties,margin_votes,party_type,ideology
KARNATAKA__SHIMOGA,Karnataka,Shimoga,BJP,NDA,56.862346396047926,17.401371324042117,2.0868049410355094,223360.0,national,centre-right
KARNATAKA__TUMKUR,Karnataka,Tumkur,BJP,NDA,47.88714857437555,1.0715278369099082,2.2278779059970177,13339.0,national,centre-right
KARNATAKA__UDUPI_CHIKMAGALUR,Karnataka,Udupi Chikmagalur,BJP,NDA,62.45947044861392,30.37318464099419,2.0264811581022246,349599.0,national,centre-right
KARNATAKA__UTTARA_KANNADA,Karnataka,Uttara Kannada,BJP,NDA,68.14526476401845,41.582775600790654,1.8681268501171229,479649.0,national,centre-right
KERALA__ALAPPUZHA,Kerala,Alappuzha,CPIM,OTHER,40.96248098698665,0.9620401055176302,2.796552234687702,10474.0,unknown,unknown
KERALA__ALATHUR,Kerala,Alathur,INC,INDIA,52.39937844971696,15.60432807881871,2.393231404037776,158968.0,national,centre-left
KERALA__ATTINGAL,Kerala,Attingal,INC,INDIA,37.9141755101066,3.806095803711465,3.1137591284795465,38247.0,national,centre-left
KERALA__CHALAKUDY,Kerala,Chalakudy,INC,INDIA,47.811808237328115,13.357987687634306,2.690824543228083,132274.0,national,centre-left
KERALA__ERNAKULAM,Kerala,Ernakulam,INC,INDIA,50.7921294702353,17.488882892216004,2.5691453577510757,169153.0,national,centre-left
KERALA__IDUKKI,Kerala,Idukki,INC,INDIA,54.2254570612109,18.606935517030948,2.3349030317063377,171053.0,national,centre-left
KERALA__KANNUR,Kerala,Kannur,INC,INDIA,50.26759229561927,8.972787192007907,2.339074268169631,94559.0,national,centre-left
KERALA__KASARAGOD,Kerala,Kasaragod,INC,INDIA,43.17627091834833,3.676011384926696,2.7167306573733176,40438.0,national,centre-left
KERALA__KOLLAM,Kerala,Kollam,RSP,INDIA,51.61296653421105,15.375732215844472,2.444086200376728,148856.0,national,far-left
KERALA__KOTTAYAM,Kerala,Kottayam,KEC(M),OTHER,46.25156123158516,11.672464872975889,2.7573145094207145,106259.0,unknown,unknown
KERALA__KOZHIKODE,Kerala,Kozhikode,INC,INDIA,45.850883624033976,7.919118596757272,2.655524733765286,85225.0,national,centre-left
KERALA__MALAPPURAM,Kerala,Malappuram,IUML,INDIA,57.013603088289585,25.144836065098417,2.3076985031230097,260153.0,regional,muslim_minority
KERALA__MAVELIKKARA,Kerala,Mavelikkara,INC,INDIA,45.355213766754034,6.296168521217055,2.6507711152596674,61138.0,national,centre-left
KERALA__PALAKKAD,Kerala,Palakkad,INC,INDIA,38.83047783173142,1.1317297658446537,2.957061733572054,11637.0,national,centre-left
KERALA__PATHANAMTHITTA,Kerala,Pathanamthitta,INC,INDIA,37.10738753868529,4.309860279985543,3.037466521710576,44243.0,national,centre-left
KERALA__PONNANI,Kerala,Ponnani,IUML,INDIA,51.29676141418411,18.99927747440441,2.632021967423591,193273.0,regional,muslim_minority
KERALA__THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,INC,INDIA,41.19374764893385,9.898136965689282,3.0012619249859065,99989.0,national,centre-left
KERALA__THRISSUR,Kerala,Thrissur,INC,INDIA,39.84080532197426,8.987022360776642,2.9986407472057586,93633.0,national,centre-left
KERALA__VADAKARA,Kerala,Vadakara,INC,INDIA,49.431832578060266,7.944959690095615,2.368721111951661,84663.0,national,centre-left
KERALA__WAYANAD,Kerala,Wayanad,INC,INDIA,64.6739553395587,39.532245556433494,2.054378847565315,431770.0,national,centre-left
LAKSHADWEEP__LAKSHADWEEP,Lakshadweep,Lakshadweep,NCP,NDA,48.609840668808104,1.750728583888197,2.1892140022056905,823.0,regional,regional_centre
MADHYA_PRADESH__BALAGHAT,Madhya Pradesh,BALAGHAT,BJP,NDA,50.73563174827152,17.643062991884946,2.686468288575191,242066.0,national,centre-right
MADHYA_PRADESH__BETUL,Madhya Pradesh,BETUL,BJP,NDA,59.74473011517413,26.530113259349108,2.1363336237555783,360241.0,national,centre-right
MADHYA_PRADESH__BHIND,Madhya Pradesh,BHIND,BJP,NDA,54.928816565645214,20.806464540479887,2.3635145439287975,199885.0,national,centre-right
MADHYA_PRADESH__BHOPAL,Madhya Pradesh,BHOPAL,BJP,NDA,61.5419253754029,25.911499949572224,1.9771009915217908,364822.0,national,centre-right
MADHYA_PRADESH__CHHINDWARA,Madhya Pradesh,CHHINDWARA,INC,INDIA,47.05852659108628,3.007617599242323,2.3987431172023586,37536.0,national,centre-left
MADHYA_PRADESH__DAMOH,Madhya Pradesh,DAMOH,BJP,NDA,60.51436748535078,30.35587592099816,2.178557365538452,353411.0,national,centre-right
MADHYA_PRADESH__DEWAS,Madhya Pradesh,DEWAS,BJP,NDA,61.64848393004447,26.609247247570664,1.9876268803922656,372249.0,national,centre-right
MADHYA_PRADESH__DHAR,Madhya Pradesh,DHAR,BJP,NDA,53.725898944448915,11.608160508045344,2.1440309075539705,156029.0,national,centre-right
MADHYA_PRADESH__GUNA,Madhya Pradesh,GUNA,BJP,NDA,52.1076896835856,10.653984180553152,2.2494515285497405,125549.0,national,centre-right
MADHYA_PRADESH__GWALIOR,Madhya Pradesh,GWALIOR,BJP,NDA,52.441442827331585,12.276773770667234,2.28390913051548,146842.0,national,centre-right
MADHYA_PRADESH__HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,BJP,NDA,69.35370089638027,43.73928107884781,1.8279744813524164,553682.0,national,centre-right
MADHYA_PRADESH__INDORE,Madhya Pradesh,INDORE,BJP,NDA,65.59227503640028,33.62293967005256,1.877931629220866,547754.0,national,centre-right
MADHYA_PRADESH__JABALPUR,Madhya Pradesh,JABALPUR,BJP,NDA,65.40611424903824,35.98873986702786,1.943294237057821,454744.0,national,centre-right
MADHYA_PRADESH__KHAJURAHO,Madhya Pradesh,KHAJURAHO,BJP,NDA,64.48926404634186,39.146816263218696,2.076536080261299,492382.0,national,centre-right
MADHYA_PRADESH__KHANDWA,Madhya Pradesh,KHANDWA,BJP,NDA,57.14101807868198,18.618345141941703,2.104326806837124,273343.0,national,centre-right
MADHYA_PRADESH__KHARGONE,Madhya Pradesh,KHARGONE,BJP,NDA,54.18508034774276,14.18527648015175,2.201389621847085,202510.0,national,centre-right
MADHYA_PRADESH__MANDLA,Madhya Pradesh,MANDLA,BJP,NDA,48.59209559368728,6.437546753841644,2.406190876274312,97674.0,national,centre-right
MADHYA_PRADESH__MANDSOUR,Madhya Pradesh,MANDSOUR,BJP,NDA,61.85207639784134,27.48545051423869,1.996584405240825,376734.0,national,centre-right
MADHYA_PRADESH__MORENA,Madhya Pradesh,MORENA,BJP,NDA,47.6298041836295,9.965883811516854,2.6196652061456995,113341.0,national,centre-right
MADHYA_PRADESH__RAJGARH,Madhya Pradesh,RAJGARH,BJP,NDA,65.3657894089559,34.19892742291893,1.9062776908681085,431019.0,national,centre-right
MADHYA_PRADESH__RATLAM,Madhya Pradesh,RATLAM,BJP,NDA,49.703572058444465,6.47164709402081,2.2991628024469506,90636.0,national,centre-right
MADHYA_PRADESH__REWA,Madhya Pradesh,REWA,BJP,NDA,57.61346398868592,30.871718853472633,2.4281486888299533,312808.0,national,centre-right
MADHYA_PRADESH__SAGAR,Madhya Pradesh,SAGAR,BJP,NDA,62.30684310747945,29.459059464410537,2.0135092326003754,305542.0,national,centre-right
MADHYA_PRADESH__SATNA,Madhya Pradesh,SATNA,BJP,NDA,52.86668414663056,20.784964118183716,2.5486882221151124,231473.0,national,centre-right
MADHYA_PRADESH__SHAHDOL,Madhya Pradesh,SHAHDOL,BJP,NDA,60.42510530286995,32.58313958466964,2.2503034860087014,403333.0,national,centre-right
MADHYA_PRADESH__SIDHI,Madhya Pradesh,SIDHI,BJP,NDA,54.44291555735731,22.337482117868102,2.4938840741365738,286524.0,national,centre-right
MADHYA_PRADESH__TIKAMGARH,Madhya Pradesh,TIKAMGARH,BJP,NDA,61.2966758820912,31.73659082785636,2.1507746079784336,348059.0,national,centre-right
MADHYA_PRADESH__UJJAIN,Madhya Pradesh,UJJAIN,BJP,NDA,63.20607164328297,29.19231847065614,1.940386524154884,365637.0,national,centre-right
MADHYA_PRADESH__VIDISHA,Madhya Pradesh,VIDISHA,BJP,NDA,68.22844180815905,40.2388653734791,1.8379421760011925,503084.0,national,centre-right
MAHARASHTRA__AHMADNAGAR,Maharashtra,Ahmadnagar,BJP,NDA,58.536447590416,23.38218154722101,2.141156647879792,281474.0,national,centre-right
MAHARASHTRA__AKOLA,Maharashtra,Akola,BJP,NDA,49.52869291788752,24.61909526191668,2.784484824180531,275596.0,national,centre-right
MAHARASHTRA__AMRAVATI,Maharashtra,Amravati,IND,OTHER,45.93256831043209,3.3217815774214827,2.5233563178621576,36951.0,independent,independent
MAHARASHTRA__AURANGABAD,Maharashtra,Aurangabad,AIMIM,OTHER,32.46830092278469,0.3748891064336206,3.69695434153266,4492.0,unknown,unknown
MAHARASHTRA__BARAMATI,Maharashtra,Baramati,NCP,NDA,52.63273264619139,11.939193456413904,2.25289826946716,155774.0,regional,regional_centre
MAHARASHTRA__BEED,Maharashtra,Beed,BJP,NDA,50.14607375486081,12.449580338346893,2.509786777047815,168368.0,national,centre-right
MAHARASHTRA__BHANDARA_-_GONDIYA,Maharashtra,Bhandara - gondiya,BJP,NDA,52.23124815752841,15.855818515243016,2.447959967630649,197394.0,national,centre-right
MAHARASHTRA__BHIWANDI,Maharashtra,Bhiwandi,BJP,NDA,52.08889622870514,15.552462663106413,2.449809585250289,156329.0,national,centre-right
MAHARASHTRA__BULDHANA,Maharashtra,Buldhana,SHS,NDA,46.5901554769498,11.896811646981014,2.7677090732390086,133287.0,regional,marathi_regionalist
MAHARASHTRA__CHANDRAPUR,Maharashtra,Chandrapur,INC,INDIA,45.17712927360606,3.614367358539617,2.595512414426886,44763.0,national,centre-left
MAHARASHTRA__DHULE,Maharashtra,Dhule,BJP,NDA,56.54483990422455,21.127647142312064,2.238981396149598,229243.0,national,centre-right
MAHARASHTRA__DINDORI,Maharashtra,Dindori,BJP,NDA,49.88172790650044,17.473064640467776,2.73236187462244,198779.0,national,centre-right
MAHARASHTRA__GADCHIROLI-CHIMUR,Maharashtra,Gadchiroli-Chimur,BJP,NDA,45.50353636743917,6.784469737410937,2.7191893831668965,77526.0,national,centre-right
MAHARASHTRA__HATKANANGLE,Maharashtra,Hatkanangle,SHS,NDA,46.77933670922872,7.6695540927208015,2.6199438509261816,96039.0,regional,marathi_regionalist
MAHARASHTRA__HINGOLI,Maharashtra,Hingoli,SHS,NDA,50.652604370047584,24.004506201210177,2.8506711816816335,277856.0,regional,marathi_regionalist
MAHARASHTRA__JALGAON,Maharashtra,Jalgaon,BJP,NDA,65.5967184825187,37.82281533102326,1.9655148706530552,411617.0,national,centre-right
MAHARASHTRA__JALNA,Maharashtra,Jalna,BJP,NDA,57.77638169117958,27.547740781482933,2.327772205108994,332815.0,national,centre-right
MAHARASHTRA__KALYAN,Maharashtra,Kalyan,SHS,NDA,62.868114921381576,38.67662271583139,2.1759404627159813,344343.0,regional,marathi_regionalist
MAHARASHTRA__KOLHAPUR,Maharashtra,Kolhapur,SHS,NDA,56.28612347578844,20.33043493942227,2.2298127951283866,270568.0,regional,marathi_regionalist
MAHARASHTRA__LATUR,Maharashtra,Latur,BJP,NDA,56.223662223703016,24.572943422334266,2.3501948501160017,289111.0,national,centre-right
MAHARASHTRA__MADHA,Maharashtra,Madha,BJP,NDA,48.203966229254,7.051110769460969,2.4765913946529388,85764.0,national,centre-right
MAHARASHTRA__MAVAL,Maharashtra,Maval,SHS,NDA,52.64648557352331,15.77305986242687,2.4011553865403545,215913.0,regional,marathi_regionalist
MAHARASHTRA__MUMBAI_NORTH,Maharashtra,Mumbai North,BJP,NDA,71.39899712960428,47.00608936114752,1.7552914125606094,465247.0,national,centre-right
MAHARASHTRA__MUMBAI_NORTH_EAST,Maharashtra,Mumbai North East,BJP,NDA,56.61198711101185,24.916143468651565,2.342606468232254,226486.0,national,centre-right
MAHARASHTRA__MUMBAI_NORTH_WEST,Maharashtra,Mumbai North West,SHS,NDA,60.54857317654756,27.650433299309505,2.1013160861349514,260328.0,regional,marathi_regionalist
MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Maharashtra,Mumbai North central,BJP,NDA,53.96769071085758,14.416423445082188,2.2259393263767815,130005.0,national,centre-right
MAHARASHTRA__MUMBAI_SOUTH,Maharashtra,Mumbai South,SHS,NDA,52.63612899523584,12.483236881729418,2.27214146419761,100067.0,regional,marathi_regionalist
MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Maharashtra,Mumbai South central,SHS,NDA,53.297334587645025,19.0829727187206,2.451613798807454,152139.0,regional,marathi_regionalist
MAHARASHTRA__NAGPUR,Maharashtra,Nagpur,BJP,NDA,55.66548150121706,18.212454607769818,2.215460417814094,216009.0,national,centre-right
MAHARASHTRA__NANDED,Maharashtra,Nanded,BJP,NDA,43.104971886483376,3.5549652454951968,2.7475464011759607,40148.0,national,centre-right
MAHARASHTRA__NANDURBAR,Maharashtra,Nandurbar,BJP,NDA,49.864792960807904,7.460885141893272,2.328675917050139,95629.0,national,centre-right
MAHARASHTRA__NASHIK,Maharashtra,Nashik,SHS,NDA,50.266046634416426,26.060975783780695,2.9813373775660104,292204.0,regional,marathi_regionalist
MAHARASHTRA__OSMANABAD,Maharashtra,Osmanabad,SHS,NDA,49.524789786923215,10.588762627310686,2.476972866296316,127566.0,regional,marathi_regionalist
MAHARASHTRA__PALGHAR,Maharashtra,Palghar,SHS,NDA,48.29513262298233,7.394955326426171,2.4882653581742176,88883.0,regional,marathi_regionalist
MAHARASHTRA__PARBHANI,Maharashtra,Parbhani,SHS,NDA,43.01953572129868,3.3684232372431993,2.8015481537566567,42199.0,regional,marathi_regionalist
MAHARASHTRA__PUNE,Maharashtra,Pune,BJP,NDA,61.12953954460626,31.35787395337875,2.144186552848834,324628.0,national,centre-right
MAHARASHTRA__RAIGAD,Maharashtra,Raigad,NCP,NDA,47.487437430946095,3.0657251769193934,2.3596234138687455,31438.0,regional,regional_centre
MAHARASHTRA__RAMTEK,Maharashtra,Ramtek,SHS,NDA,49.89588416570294,10.593995039874857,2.4633830075913967,126783.0,regional,marathi_regionalist
MAHARASHTRA__RATNAGIRI_-_SINDHUDURG,Maharashtra,Ratnagiri - sindhudurg,SHS,NDA,50.82909592920668,19.78932462695677,2.764501250695791,178322.0,regional,marathi_regionalist
MAHARASHTRA__RAVER,Maharashtra,Raver,BJP,NDA,59.96371358434944,30.73109899530728,2.2139367089706243,335882.0,national,centre-right
MAHARASHTRA__SANGLI,Maharashtra,Sangli,BJP,NDA,42.77419875323331,13.811579904500832,3.024562610851235,164352.0,national,centre-right
MAHARASHTRA__SATARA,Maharashtra,Satara,NCP,NDA,51.910377485355475,11.343387416915746,2.295646822050035,126528.0,regional,regional_centre
MAHARASHTRA__SHIRDI,Maharashtra,Shirdi,SHS,NDA,47.29337201101265,11.676650196918096,2.807284252384362,120195.0,regional,marathi_regionalist
MAHARASHTRA__SHIRUR,Maharashtra,Shirur,NCP,NDA,49.1703380281908,4.522637936087769,2.2620300493573873,58483.0,regional,regional_centre
MAHARASHTRA__SOLAPUR,Maharashtra,Solapur,BJP,NDA,48.407397230464525,14.6247996798566,2.680316552465113,158608.0,national,centre-right
MAHARASHTRA__THANE,Maharashtra,Thane,SHS,NDA,63.30265745592977,35.210479462938636,2.076080303219499,412145.0,regional,marathi_regionalist
MAHARASHTRA__WARDHA,Maharashtra,Wardha,BJP,NDA,53.92319382417931,17.452567198411295,2.346348811600683,187191.0,national,centre-right
MAHARASHTRA__YAVATMAL-WASHIM,Maharashtra,Yavatmal-Washim,SHS,NDA,46.16664679531944,10.044029227912986,2.8479862944267302,117939.0,regional,marathi_regionalist
MANIPUR__INNER_MANIPUR,Manipur,Inner manipur,BJP,NDA,34.72035464196676,2.33833486324923,3.7155643077978895,17755.0,national,centre-right
MANIPUR__OUTER_MANIPUR,Manipur,Outer manipur,NPF,OTHER,42.36768221120732,8.59901005676965,3.0614259810196045,73782.0,unknown,unknown
MEGHALAYA__SHILLONG,Meghalaya,Shillong,INC,INDIA,53.51879008913656,19.438273887705783,2.4253418000244085,152433.0,national,centre-left
MEGHALAYA__TURA,Meghalaya,Tura,NPEP,OTHER,52.21845461982948,10.982075017022815,2.243155602690474,64030.0,unknown,unknown
MIZORAM__MIZORAM,Mizoram,MIZORAM,MNF,OTHER,44.891227550483265,1.629234960099751,2.542076893822024,8140.0,unknown,unknown
NCT_OF_DELHI__CHANDNI_CHOWK,NCT OF Delhi,CHANDNI CHOWK,BJP,NDA,52.94372647619825,23.270841195850636,2.562703276940013,228145.0,national,centre-right
NCT_OF_DELHI__EAST_DELHI,NCT OF Delhi,EAST DELHI,BJP,NDA,55.34618995866661,31.1031537873831,2.5268477726381717,391222.0,national,centre-right
NCT_OF_DELHI__NEW_DELHI,NCT OF Delhi,NEW DELHI,BJP,NDA,54.7727912173385,27.86448403710427,2.5053476791734908,256504.0,national,centre-right
NCT_OF_DELHI__NORTH_EAST_DELHI,NCT OF Delhi,NORTH EAST DELHI,BJP,NDA,53.904377426914586,25.05017191535948,2.5538222778512187,366102.0,national,centre-right
NCT_OF_DELHI__NORTH_WEST_DELHI,NCT OF Delhi,NORTH WEST DELHI,BJP,NDA,60.49080445514561,39.480541882103715,2.2798237850788703,553897.0,national,centre-right
NCT_OF_DELHI__SOUTH_DELHI,NCT OF Delhi,SOUTH DELHI,BJP,NDA,56.58059234637488,30.228656703634098,2.4500693551507173,367043.0,national,centre-right
NCT_OF_DELHI__WEST_DELHI,NCT OF Delhi,WEST DELHI,BJP,NDA,60.0476830967792,40.12802432850698,2.32067503680159,578486.0,national,centre-right
NAGALAND__NAGALAND,Nagaland,Nagaland,NDPP,OTHER,49.73483564977438,1.6240757504543597,2.087389526486339,16344.0,unknown,unknown
ODISHA__ASKA,Odisha,Aska,BJD,OTHER,54.51915546691759,20.190814923530027,2.3859330673703636,204707.0,regional,regional_centre
ODISHA__BALASORE,Odisha,Balasore,BJP,NDA,41.788593029793475,1.1189502112066023,2.7464463113863866,12956.0,national,centre-right
ODISHA__BARGARH,Odisha,Bargarh,BJP,NDA,46.57740289379379,5.1236785927212765,2.520462601213348,63939.0,national,centre-right
ODISHA__BERHAMPUR,Odisha,Berhampur,BJD,OTHER,44.836702326474125,9.581073026840826,2.884926375370872,94844.0,regional,regional_centre
ODISHA__BHADRAK,Odisha,Bhadrak,BJD,OTHER,41.87589172317648,2.349986450705053,2.774773318376979,28791.0,regional,regional_centre
ODISHA__BHUBANESWAR,Odisha,Bhubaneswar,BJP,NDA,48.446451754102355,2.3715324582303268,2.2339608540817544,23839.0,national,centre-right
ODISHA__BOLANGIR,Odisha,Bolangir,BJP,NDA,38.11770828151725,1.4935276133480784,3.097271814965015,19516.0,national,centre-right
ODISHA__CUTTACK,Odisha,Cuttack,BJD,OTHER,49.513633918205926,11.439560543280258,2.505418138490658,121201.0,regional,regional_centre
ODISHA__DHENKANAL,Odisha,Dhenkanal,BJD,OTHER,46.210679067662845,3.129590056578664,2.4727289837895063,35412.0,regional,regional_centre
ODISHA__JAGATSINGHPUR,Odisha,Jagatsinghpur,BJD,OTHER,50.43850015050562,22.100326231095277,2.6824783263794156,271655.0,regional,regional_centre
ODISHA__JAJPUR,Odisha,Jajpur,BJD,OTHER,49.81484940718846,9.311829492969409,2.3917024408454104,101693.0,regional,regional_centre
ODISHA__KALAHANDI,Odisha,Kalahandi,BJP,NDA,35.25822849941219,2.183031396443191,3.3118152397290475,26814.0,national,centre-right
ODISHA__KANDHAMAL,Odisha,Kandhamal,BJD,OTHER,49.01128998869409,15.840591941485272,2.6856617980595807,149216.0,regional,regional_centre
ODISHA__KENDRAPARA,Odisha,Kendrapara,BJD,OTHER,50.894191149510505,12.40342945565144,2.405475714367446,153581.0,regional,regional_centre
ODISHA__KEONJHAR,Odisha,Keonjhar,BJD,OTHER,44.74730764129995,5.628109346998869,2.733929183993918,66203.0,regional,regional_centre
ODISHA__KORAPUT,Odisha,Koraput,INC,INDIA,34.35867430873731,0.3344871736713344,3.644513788956871,3613.0,national,centre-left
ODISHA__MAYURBHANJ,Odisha,Mayurbhanj,BJP,NDA,42.05755256846353,2.1954923558512647,2.8536710604137734,25256.0,national,centre-right
ODISHA__NABARANGPUR,Odisha,Nabarangpur,BJD,OTHER,33.84530482021212,3.5900663964818484,3.3831445404491127,41634.0,regional,regional_centre
ODISHA__PURI,Odisha,Puri,BJD,OTHER,47.40326869903665,1.0315070181927055,2.265531337421292,11714.0,regional,regional_centre
ODISHA__SAMBALPUR,Odisha,Sambalpur,BJP,NDA,42.13330013206398,0.8147947227768171,2.7535589252415256,9162.0,national,centre-right
ODISHA__SUNDARGARH,Odisha,Sundargarh,BJP,NDA,45.45430581322736,20.27625851150183,3.03089089867148,223065.0,national,centre-right
PUDUCHERRY__PUDUCHERRY,Puducherry,Puducherry,INC,INDIA,56.27257322069907,24.915903687591683,2.3896117527723475,197025.0,national,centre-left
PUNJAB__AMRITSAR,Punjab,Amritsar,INC,INDIA,51.777227336875654,11.59098233534572,2.3220957810368685,99626.0,national,centre-left
PUNJAB__ANANDPUR_SAHIB,Punjab,Anandpur Sahib,INC,INDIA,39.57052010350116,4.334180435544269,3.311496277441582,46884.0,national,centre-left
PUNJAB__BATHINDA,Punjab,Bathinda,SAD,OTHER,41.04096401595589,1.813109484431337,2.9753177377832554,21772.0,unknown,unknown
PUNJAB__FARIDKOT,Punjab,Faridkot,INC,INDIA,42.98336217250784,8.539541123773908,3.125470813254803,83256.0,national,centre-left
PUNJAB__FATEHGARH_SAHIB,Punjab,Fatehgarh Sahib,INC,INDIA,41.75179624077538,9.52362599244585,3.2962692043169364,93898.0,national,centre-left
PUNJAB__FIROZPUR,Punjab,Firozpur,SAD,OTHER,54.04515060582765,16.9662458309621,2.3199528165554706,198850.0,unknown,unknown
PUNJAB__GURDASPUR,Punjab,Gurdaspur,BJP,NDA,50.61378565016166,7.4698768986318385,2.256110293937251,82459.0,national,centre-right
PUNJAB__HOSHIARPUR,Punjab,Hoshiarpur,BJP,NDA,42.52359983084222,4.898106664271275,2.9284114717133383,48530.0,national,centre-right
PUNJAB__JALANDHAR,Punjab,Jalandhar,INC,INDIA,37.85208606886373,1.9127613596886377,3.1882494701542567,19491.0,national,centre-left
PUNJAB__KHADOOR_SAHIB,Punjab,Khadoor Sahib,INC,INDIA,43.94798629487434,13.438690212154118,3.0435810336898825,140573.0,national,centre-left
PUNJAB__LUDHIANA,Punjab,Ludhiana,INC,INDIA,36.658213581290504,7.294678376816574,3.3026062361905346,76372.0,national,centre-left
PUNJAB__PATIALA,Punjab,Patiala,INC,INDIA,45.16730155199537,13.814210507995996,3.0893979381659875,162718.0,national,centre-left
PUNJAB__SANGRUR,Punjab,Sangrur,AAAP,INDIA,37.39628244451518,9.965837408489833,3.64582609064451,110211.0,national,welfare_populist
RAJASTHAN__AJMER,Rajasthan,Ajmer,BJP,NDA,64.5751037462744,32.991552937932866,1.93401071171396,416424.0,national,centre-right
RAJASTHAN__ALWAR,Rajasthan,Alwar,BJP,NDA,60.06293879782629,26.070773358700578,2.0905567469296105,329971.0,national,centre-right
RAJASTHAN__BHARATPUR,Rajasthan,BHARATPUR,BJP,NDA,61.73647123248492,27.76419889483492,2.0105838909361204,318399.0,national,centre-right
RAJASTHAN__BANSWARA,Rajasthan,Banswara,BJP,NDA,49.435530756679825,21.217625415806808,2.815154838326119,305464.0,national,centre-right
RAJASTHAN__BARMER,Rajasthan,Barmer,BJP,NDA,59.51931804838881,22.766969164104452,2.042102526922186,323808.0,national,centre-right
RAJASTHAN__BHILWARA,Rajasthan,Bhilwara,BJP,NDA,71.58723339638752,46.69926967531035,1.7396333624384064,612000.0,national,centre-right
RAJASTHAN__BIKANER_(SC),Rajasthan,Bikaner (SC),BJP,NDA,59.816678458854966,24.016140444053192,2.056200004470633,264081.0,national,centre-right
RAJASTHAN__CHITTORGARH,Rajasthan,Chittorgarh,BJP,NDA,67.38202308810223,39.50252269050427,1.8793020074763729,576247.0,national,centre-right
RAJASTHAN__CHURU,Rajasthan,Churu,BJP,NDA,59.694810835713355,25.172874282419293,2.100211769758787,334402.0,national,centre-right
RAJASTHAN__DAUSA,Rajasthan,Dausa,BJP,NDA,51.6292290235352,7.380644578551312,2.1615266155200357,78444.0,national,centre-right
RAJASTHAN__GANGANAGAR,Rajasthan,Ganganagar,BJP,NDA,61.79905149938178,28.03332495272995,2.01489766355128,406978.0,national,centre-right
RAJASTHAN__JHALAWAR-BARAN,Rajasthan,JHALAWAR-BARAN,BJP,NDA,64.77996420093031,33.136623382690885,1.922789046854222,453928.0,national,centre-right
RAJASTHAN__JAIPUR,Rajasthan,Jaipur,BJP,NDA,63.44839756001769,29.56775729811234,1.93262903702302,430626.0,national,centre-right
RAJASTHAN__JAIPUR_RURAL,Rajasthan,Jaipur Rural,BJP,NDA,64.23877940898869,30.796048854344775,1.9061424865266676,393171.0,national,centre-right
RAJASTHAN__JALORE,Rajasthan,Jalore,BJP,NDA,56.7583883597394,19.17643628650893,2.1560723347785795,261110.0,national,centre-right
RAJASTHAN__JHUNJHUNU,Rajasthan,Jhunjhunu,BJP,NDA,61.56863595531671,25.234814129634245,1.9562831341202405,302547.0,national,centre-right
RAJASTHAN__JODHPUR,Rajasthan,Jodhpur,BJP,NDA,58.599227628295935,20.385621317993852,2.0424229184253178,274440.0,national,centre-right
RAJASTHAN__KARAULI-DHOLPUR,Rajasthan,KARAULI-DHOLPUR,BJP,NDA,52.747474059259915,9.78734404495193,2.1572091316166904,97682.0,national,centre-right
RAJASTHAN__KOTA,Rajasthan,Kota,BJP,NDA,58.52458680618039,20.458671839910345,2.050915384803011,279677.0,national,centre-right
RAJASTHAN__NAGAUR,Rajasthan,Nagaur,RLTP,OTHER,54.86142741729032,15.065778755971955,2.175123522990674,181260.0,unknown,unknown
RAJASTHAN__PALI,Rajasthan,Pali,BJP,NDA,66.19721002883514,35.41677850917672,1.875639718185684,481597.0,national,centre-right
RAJASTHAN__RAJSAMAND,Rajasthan,Rajsamand,BJP,NDA,69.60862043239275,44.51491920361013,1.824862555329164,551916.0,national,centre-right
RAJASTHAN__SIKAR,Rajasthan,Sikar,BJP,NDA,58.18553410064591,22.393590204443363,2.1393592195035516,297156.0,national,centre-right
RAJASTHAN__TONK-SAWAI_MADHOPUR,Rajasthan,TONK-SAWAI MADHOPUR,BJP,NDA,52.23680092877099,9.022682572085962,2.173401310971523,111291.0,national,centre-right
RAJASTHAN__UDAIPUR,Rajasthan,Udaipur,BJP,NDA,59.92005599105683,30.107155772565203,2.2221488824151705,437914.0,national,centre-right
SIKKIM__SIKKIM,Sikkim,Sikkim,SKM,OTHER,47.45526601581823,3.534652846087802,2.377646761728593,12433.0,unknown,unknown
TAMIL_NADU__ARAKKONAM,Tamil Nadu,Arakkonam,DMK,INDIA,57.05906320560922,27.923535303804556,2.410196345321328,328956.0,regional,dravidian
TAMIL_NADU__ARANI,Tamil Nadu,Arani,INC,INDIA,54.00439021703688,20.176989912641503,2.4450029265377906,230806.0,national,centre-left
TAMIL_NADU__CHENNAI_NORTH,Tamil Nadu,Chennai North,DMK,INDIA,61.848055298285274,48.29892888351674,2.3919107556591137,461518.0,regional,dravidian
TAMIL_NADU__CHENNAI_SOUTH,Tamil Nadu,Chennai South,DMK,INDIA,50.172624054387015,23.290968568832454,2.9291719797324394,262223.0,regional,dravidian
TAMIL_NADU__CHENNAI_CENTRAL,Tamil Nadu,Chennai central,DMK,INDIA,57.15335158189573,38.38818511681202,2.6417357330396154,301520.0,regional,dravidian
