state,constituency,state_key,constituency_key,demographic_source_type,has_generated_data,has_manual_data,manual_fields_entered,core_fields_completed,missing_core_fields,confidence_summary,source_count,needs_review
Jharkhand,Chatra,JHARKHAND,CHATRA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Dhanbad,JHARKHAND,DHANBAD,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Dumka,JHARKHAND,DUMKA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Giridih,JHARKHAND,GIRIDIH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Godda,JHARKHAND,GODDA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Hazaribagh,JHARKHAND,HAZARIBAGH,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Jharkhand,Jamshedpur,JHARKHAND,JAMSHEDPUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Khunti,JHARKHAND,KHUNTI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Kodarma,JHARKHAND,KODARMA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Lohardaga,JHARKHAND,LOHARDAGA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Jharkhand,Palamu,JHARKHAND,PALAMU,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Rajmahal,JHARKHAND,RAJMAHAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Ranchi,JHARKHAND,RANCHI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Jharkhand,Singhbhum,JHARKHAND,SINGHBHUM,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Karnataka,Bagalkot,KARNATAKA,BAGALKOT,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bangalore North,KARNATAKA,BANGALORE NORTH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bangalore Rural,KARNATAKA,BANGALORE RURAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bangalore South,KARNATAKA,BANGALORE SOUTH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bangalore central,KARNATAKA,BANGALORE CENTRAL,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Karnataka,Belgaum,KARNATAKA,BELGAUM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bellary,KARNATAKA,BELLARY,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bidar,KARNATAKA,BIDAR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Bijapur,KARNATAKA,BIJAPUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Chamarajanagar,KARNATAKA,CHAMARAJANAGAR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Karnataka,Chikkballapur,KARNATAKA,CHIKKBALLAPUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Chikkodi,KARNATAKA,CHIKKODI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Chitradurga,KARNATAKA,CHITRADURGA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Dakshina Kannada,KARNATAKA,DAKSHINA KANNADA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Karnataka,Davanagere,KARNATAKA,DAVANAGERE,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Dharwad,KARNATAKA,DHARWAD,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Gulbarga,KARNATAKA,GULBARGA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Hassan,KARNATAKA,HASSAN,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Haveri,KARNATAKA,HAVERI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Kolar,KARNATAKA,KOLAR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Koppal,KARNATAKA,KOPPAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Mandya,KARNATAKA,MANDYA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Mysore,KARNATAKA,MYSORE,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Raichur,KARNATAKA,RAICHUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Shimoga,KARNATAKA,SHIMOGA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Tumkur,KARNATAKA,TUMKUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Karnataka,Udupi Chikmagalur,KARNATAKA,UDUPI CHIKMAGALUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Karnataka,Uttara Kannada,KARNATAKA,UTTARA KANNADA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Alappuzha,KERALA,ALAPPUZHA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Alathur,KERALA,ALATHUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Attingal,KERALA,ATTINGAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Chalakudy,KERALA,CHALAKUDY,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Ernakulam,KERALA,ERNAKULAM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Idukki,KERALA,IDUKKI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Kannur,KERALA,KANNUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Kerala,Kasaragod,KERALA,KASARAGOD,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Kollam,KERALA,KOLLAM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Kottayam,KERALA,KOTTAYAM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Kozhikode,KERALA,KOZHIKODE,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Malappuram,KERALA,MALAPPURAM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Mavelikkara,KERALA,MAVELIKKARA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Palakkad,KERALA,PALAKKAD,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Pathanamthitta,KERALA,PATHANAMTHITTA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Ponnani,KERALA,PONNANI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Thiruvananthapuram,KERALA,THIRUVANANTHAPURAM,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Kerala,Thrissur,KERALA,THRISSUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Vadakara,KERALA,VADAKARA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Kerala,Wayanad,KERALA,WAYANAD,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Ladakh,Ladakh,LADAKH,LADAKH,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Lakshadweep,Lakshadweep,LAKSHADWEEP,LAKSHADWEEP,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Madhya Pradesh,BALAGHAT,MADHYA PRADESH,BALAGHAT,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,BETUL,MADHYA PRADESH,BETUL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,BHIND,MADHYA PRADESH,BHIND,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,BHOPAL,MADHYA PRADESH,BHOPAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,CHHINDWARA,MADHYA PRADESH,CHHINDWARA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,DAMOH,MADHYA PRADESH,DAMOH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,DEWAS,MADHYA PRADESH,DEWAS,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,DHAR,MADHYA PRADESH,DHAR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,GUNA,MADHYA PRADESH,GUNA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,GWALIOR,MADHYA PRADESH,GWALIOR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,HOSHANGABAD,MADHYA PRADESH,HOSHANGABAD,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Madhya Pradesh,INDORE,MADHYA PRADESH,INDORE,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,JABALPUR,MADHYA PRADESH,JABALPUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,KHAJURAHO,MADHYA PRADESH,KHAJURAHO,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,KHANDWA,MADHYA PRADESH,KHANDWA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,KHARGONE,MADHYA PRADESH,KHARGONE,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Madhya Pradesh,MANDLA,MADHYA PRADESH,MANDLA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,MANDSOUR,MADHYA PRADESH,MANDSOUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,MORENA,MADHYA PRADESH,MORENA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,RAJGARH,MADHYA PRADESH,RAJGARH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,RATLAM,MADHYA PRADESH,RATLAM,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,REWA,MADHYA PRADESH,REWA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,SAGAR,MADHYA PRADESH,SAGAR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,SATNA,MADHYA PRADESH,SATNA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,SHAHDOL,MADHYA PRADESH,SHAHDOL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,SIDHI,MADHYA PRADESH,SIDHI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,TIKAMGARH,MADHYA PRADESH,TIKAMGARH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,UJJAIN,MADHYA PRADESH,UJJAIN,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Madhya Pradesh,VIDISHA,MADHYA PRADESH,VIDISHA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Ahmednagar,MAHARASHTRA,AHMEDNAGAR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Akola,MAHARASHTRA,AKOLA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Amravati,MAHARASHTRA,AMRAVATI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Aurangabad,MAHARASHTRA,AURANGABAD,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Baramati,MAHARASHTRA,BARAMATI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Beed,MAHARASHTRA,BEED,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Bhandara Gondiya,MAHARASHTRA,BHANDARA GONDIYA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Bhiwandi,MAHARASHTRA,BHIWANDI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Buldhana,MAHARASHTRA,BULDHANA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Chandrapur,MAHARASHTRA,CHANDRAPUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Dhule,MAHARASHTRA,DHULE,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Dindori,MAHARASHTRA,DINDORI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Gadchiroli - Chimur,MAHARASHTRA,GADCHIROLI CHIMUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Hatkanangale,MAHARASHTRA,HATKANANGALE,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Hingoli,MAHARASHTRA,HINGOLI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Jalgaon,MAHARASHTRA,JALGAON,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Jalna,MAHARASHTRA,JALNA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Kalyan,MAHARASHTRA,KALYAN,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Kolhapur,MAHARASHTRA,KOLHAPUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Latur,MAHARASHTRA,LATUR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Madha,MAHARASHTRA,MADHA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Maval,MAHARASHTRA,MAVAL,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Mumbai North,MAHARASHTRA,MUMBAI NORTH,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Mumbai North Central,MAHARASHTRA,MUMBAI NORTH CENTRAL,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Mumbai North East,MAHARASHTRA,MUMBAI NORTH EAST,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Mumbai North West,MAHARASHTRA,MUMBAI NORTH WEST,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Mumbai South,MAHARASHTRA,MUMBAI SOUTH,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Mumbai South Central,MAHARASHTRA,MUMBAI SOUTH CENTRAL,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Nagpur,MAHARASHTRA,NAGPUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Nanded,MAHARASHTRA,NANDED,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Nandurbar,MAHARASHTRA,NANDURBAR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Nashik,MAHARASHTRA,NASHIK,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Osmanabad,MAHARASHTRA,OSMANABAD,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Palghar,MAHARASHTRA,PALGHAR,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Parbhani,MAHARASHTRA,PARBHANI,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Pune,MAHARASHTRA,PUNE,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Raigad,MAHARASHTRA,RAIGAD,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Ramtek,MAHARASHTRA,RAMTEK,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Ratnagiri- Sindhudurg,MAHARASHTRA,RATNAGIRI SINDHUDURG,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Raver,MAHARASHTRA,RAVER,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Sangli,MAHARASHTRA,SANGLI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Satara,MAHARASHTRA,SATARA,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Shirdi,MAHARASHTRA,SHIRDI,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Shirur,MAHARASHTRA,SHIRUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Solapur,MAHARASHTRA,SOLAPUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Thane,MAHARASHTRA,THANE,generated,True,False,0,1,literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,False
Maharashtra,Wardha,MAHARASHTRA,WARDHA,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Maharashtra,Yavatmal- Washim,MAHARASHTRA,YAVATMAL WASHIM,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
Manipur,Inner Manipur,MANIPUR,INNER MANIPUR,election_only,False,False,0,0,urban_pct;literacy_rate;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,,0,True
