state,constituency,state_key,constituency_key,exists_in_election_master,exists_in_frontend_constituencies,exists_in_geojson,exists_in_delimitation_reference,has_election_data,has_demographic_data,demographic_source_type,data_quality_label,nfhs5_coverage_share,change_coverage_share,districts_used,districts_missing,winner_2019,winner_2024,winner_party_2019,winner_party_2024,bjp_vote_share_2019,bjp_vote_share_2024,inc_vote_share_2019,inc_vote_share_2024,bjp_swing_2019_2024,inc_swing_2019_2024,margin_2024,priority_rank,priority_reason,completion_category,completion_priority,fields_to_fill,notes
Bihar,Pataliputra,BIHAR,PATALIPUTRA,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Bihar,Patliputra,BIHAR,PATLIPUTRA,True,True,False,False,True,False,election_only,election_only,,,,,RAM KRIPAL YADAV,MISHA BHARTI,BJP,RJD,47.27974695406815,42.93223553551381,,,-4.34751141855434,,6.924158136865401,243.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Bihar,Patna Sahib,BIHAR,PATNA SAHIB,True,True,True,True,True,True,generated,high,1.0,1.0,PATNA→Patna (NFHS-4 proxy),,RAVI SHANKAR PRASAD,RAVI SHANKAR PRASAD,BJP,BJP,61.84620553098134,54.69755350089633,32.86714141007956,40.39289778855523,-7.148652030085003,7.52575637847567,14.304655712341102,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Purnia,BIHAR,PURNIA,True,True,True,True,True,True,generated,high,1.0,1.0,PURNIA→Purnia,,SANTOSH KUMAR,RAJESH RANJAN ALIAS PAPPU YADAV,JDU,IND,,,32.01752257483058,0.0,,-32.01752257483058,1.9941564284304647,51.0,seat_flip;top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Purvi Champaran,BIHAR,PURVI CHAMPARAN,True,True,True,True,True,True,generated,high,1.0,1.0,PURVI CHAMPARAN→Purba Champaran,,RADHA MOHAN SINGH,RADHA MOHAN SINGH,BJP,BJP,57.81338803281969,50.49818941815499,,,-7.315198614664695,,8.222779801953642,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Samastipur,BIHAR,SAMASTIPUR,True,True,True,False,True,False,election_only,election_only,,,,,Ramchandra Paswan,SHAMBHAVI,LJP,LJPRV,,,30.49974240082432,35.86130722680231,,5.36156482597799,17.106922031222602,253.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Bihar,Saran,BIHAR,SARAN,True,True,True,True,True,True,generated,high,1.0,1.0,SARAN→Saran (NFHS-4 proxy),,Rajiv Pratap Rudy,RAJIV PRATAP RUDY,BJP,BJP,53.01966024050391,46.18191928012311,,,-6.837740960380799,,1.3373365651566118,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Sasaram,BIHAR,SASARAM,True,True,True,True,True,True,generated,high,1.0,1.0,KAIMUR (BHABUA)→Kaimur (Bhabua) (NFHS-4 proxy); ROHTAS→Rohtas (NFHS-4 proxy),,CHHEDI PASWAN,MANOJ KUMAR,BJP,INC,50.761785854614885,45.0148804776337,33.75792126998848,46.76106920675432,-5.746905376981182,13.003147936765842,1.7461887291206182,256.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Sheohar,BIHAR,SHEOHAR,True,True,True,True,True,True,generated,high,1.0,1.0,PURVI CHAMPARAN→Purba Champaran; SITAMARHI→Sitamarhi; SHEOHAR→Sheohar,,RAMA DEVI,LOVELY ANAND,BJP,JDU,60.59156306399126,0.0,,,-60.59156306399126,,2.7607943145238423,57.0,seat_flip;top_bjp_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Sitamarhi,BIHAR,SITAMARHI,True,True,True,True,True,True,generated,high,1.0,1.0,SITAMARHI→Sitamarhi,,Sunil Kumar Pintu,DEVESH CHANDRA THAKUR,JDU,JDU,,,,,,,4.6943670520442495,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Siwan,BIHAR,SIWAN,True,True,True,True,True,True,generated,high,1.0,1.0,SIWAN→Siwan,,Kavita Singh,VIJAYLAKSHMI DEVI,JDU,JDU,,,,,,,9.304140807079635,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Supaul,BIHAR,SUPAUL,True,True,True,True,True,True,generated,high,1.0,1.0,SUPAUL→Supaul,,Dileshwar Kamait,DILESHWAR KAMAIT,JDU,JDU,,,29.755357601019085,0.0,,-29.755357601019085,13.792630089496178,114.0,top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Ujiarpur,BIHAR,UJIARPUR,True,True,True,True,True,True,generated,high,1.0,1.0,SAMASTIPUR→Samastipur (NFHS-4 proxy); DARBHANGA→Darbhanga (NFHS-4 proxy); SITAMARHI→Sitamarhi; VAISHALI→Vaishali (NFHS-4 proxy),,Nityanand Rai,NITYANAND RAI,BJP,BJP,56.11420388658019,49.513563414287745,,,-6.600640472292447,,5.7675698706802265,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Vaishali,BIHAR,VAISHALI,True,True,True,True,True,True,generated,high,1.0,1.0,MUZAFFARPUR→Muzaffarpur (NFHS-4 proxy); VAISHALI→Vaishali (NFHS-4 proxy),,Veena Devi (W/o Dinesh Prasad Singh),VEENA DEVI,LJP,LJPRV,,,,,,,7.6475607050833645,266.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Bihar,Valmiki Nagar,BIHAR,VALMIKI NAGAR,True,True,True,True,True,True,generated,high,1.0,1.0,PASCHIM CHAMPARAN→Pashchim Champaran,,BAIDYANATH PRASAD MAHTO,SUNIL KUMAR,JDU,JDU,,,24.03317540137003,0.0,,-24.03317540137003,8.955555757240226,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,True,True,True,False,True,False,election_only,election_only,,,,,KIRRON KHER,MANISH TEWARI,BJP,INC,50.636049832664575,47.66635134383173,40.3484256452489,48.223693728785264,-2.9696984888328473,7.875268083536362,0.5573423849535359,13.0,seat_flip;closest_2024,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Chhattisgarh,BASTAR,CHHATTISGARH,BASTAR,True,True,True,True,True,True,generated,high,1.0,1.0,BASTAR→Bastar; DAKSHIN BASTAR (DANTEWADA)→Dakshin Bastar Dantewada,,DEEPAK BAIJ,MAHESH KASHYAP,INC,BJP,39.82544700858634,45.50330307376947,44.09582777379755,40.01935685604951,5.677856065183136,-4.07647091774804,5.483946217719961,135.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,BILASPUR,CHHATTISGARH,BILASPUR,True,True,True,True,True,True,generated,high,1.0,1.0,BILASPUR→Bilaspur; MAHASAMUND→Mahasamund; RAJNANDGAON→Rajnandgaon,,ARUN SAO,TOKHAN SAHU,BJP,BJP,52.46743518042324,53.25133139897895,40.7460018487987,41.16347743049179,0.7838962185557108,0.4174755816930897,12.08785396848716,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,DURG,CHHATTISGARH,DURG,True,True,True,True,True,True,generated,high,1.0,1.0,DURG→Durg,,VIJAY BAGHEL,VIJAY BAGHEL,BJP,BJP,61.018422466731224,61.9979945384554,32.8590024683979,33.59316613375663,0.9795720717241778,0.7341636653587358,28.40482840469877,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIR CHAMPA,True,True,True,False,True,False,election_only,election_only,,,,,GUHARAM AJGALLEY,KAMLESH JANGDE,BJP,BJP,45.90950987857171,48.71279377118888,39.236564741714425,44.40319197839453,2.8032838926171664,5.166627236680107,4.309601792794346,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Chhattisgarh,KANKER,CHHATTISGARH,KANKER,True,True,True,True,True,True,generated,high,1.0,1.0,DURG→Durg; UTTAR BASTAR (KANKER)→Uttar Bastar Kanker; BASTAR→Bastar; DHAMTARI→Dhamtari; RAIGARH→Raigarh,,MOHAN MANDAVI,BHOJRAJ NAG,BJP,BJP,47.12183389651249,47.22698784364828,46.52538447005805,47.078105527848656,0.1051539471357898,0.5527210577906061,0.148882315799625,74.0,closest_2024,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,KORBA,CHHATTISGARH,KORBA,True,True,True,True,True,True,generated,medium,0.5715,0.5715,KORBA→Korba; BILASPUR→Bilaspur,KORIA,JYOTSNA CHARANDAS MAHANT,JYOTSNA CHARANDAS MAHANT,INC,INC,43.72061644660978,43.00117602604396,46.02943259011543,46.53357958333911,-0.7194404205658245,0.5041469932236851,3.5324035572951544,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,MAHASAMUND,CHHATTISGARH,MAHASAMUND,True,True,True,True,True,True,generated,high,1.0,1.0,MAHASAMUND→Mahasamund; DHAMTARI→Dhamtari; RAIPUR→Raipur,,CHUNNI LAL SAHU,ROOP KUMARI CHOUDHARY,BJP,BJP,50.44280005072259,53.06308819980695,43.038037853779855,42.094217543436294,2.6202881490843595,-0.9438203103435612,10.968870656370656,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,RAIGARH,CHHATTISGARH,RAIGARH,True,True,True,True,True,True,generated,high,1.0001,1.0001,JANJGIR-CHAMPA→Janjgir - Champa; RAIGARH→Raigarh; DURG→Durg; RAIPUR→Raipur; BILASPUR→Bilaspur; JASHPUR→Jashpur; RAJNANDGAON→Rajnandgaon,,GOMATI SAI,RADHESHYAM RATHIYA,BJP,BJP,48.76107676035682,55.629351016714104,43.87063706741011,39.08449274414731,6.868274256357282,-4.786144323262796,16.544858272566792,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,RAIPUR,CHHATTISGARH,RAIPUR,True,True,True,True,True,True,generated,high,1.0,1.0,RAIPUR→Raipur,,Sunil Kumar Soni,BRIJMOHAN AGRAWAL,BJP,BJP,60.01088630259625,66.19490721629994,35.06993733213966,29.939467655687235,6.184020913703691,-5.1304696764524245,36.2554395606127,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,RAJNANDGAON,CHHATTISGARH,RAJNANDGAON,True,True,True,True,True,True,generated,high,0.75,0.75,RAJNANDGAON→Rajnandgaon,KABIRDHAM,SANTOSH PANDEY,SANTOSH PANDEY,BJP,BJP,50.6786745246677,49.264379792428144,42.11224965245713,46.19176008507112,-1.4142947322395545,4.079510432613986,3.0726197073570276,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Chhattisgarh,SURGUJA,CHHATTISGARH,SURGUJA,True,True,True,True,True,True,generated,high,0.875,0.875,SURGUJA→Surguja; DURG→Durg,KORIA,Renuka Singh Saruta,CHINTAMANI MAHARAJ,BJP,BJP,51.82452570452312,49.00812152255013,39.49733307618008,44.55382475679754,-2.8164041819729917,5.056491680617462,4.454296765752588,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Dadra & Nagar Haveli,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,False,False,True,False,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,DADRA & NAGAR HAVELI & DAMAN & DIU,DADAR NAGAR HAVELI,True,True,False,False,True,False,election_only,election_only,,,,,DELKAR MOHANBHAI SANJIBHAI,DELKAR KALABEN MOHANBHAI,IND,BJP,40.91806837770061,58.89156954686071,4.325997698295835,30.882152654824218,17.9735011691601,26.55615495652838,28.00941689203649,164.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,DADRA & NAGAR HAVELI & DAMAN & DIU,DAMAN DIU,True,True,False,False,True,False,election_only,election_only,,,,,LALUBHAI BABUBHAI PATEL,PATEL UMESHBHAI BABUBHAI,BJP,IND,42.983228343756075,39.279298777188615,31.61691570727915,12.182664213829671,-3.70392956656746,-19.43425149344948,6.736283951953254,165.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Daman & Diu,Daman and Diu,DAMAN AND DIU,DAMAN AND DIU,False,False,True,False,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,Chandni Chowk,DELHI,CHANDNI CHOWK,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,East Delhi,DELHI,EAST DELHI,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,New Delhi,DELHI,NEW DELHI,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,North East Delhi,DELHI,NORTH EAST DELHI,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,North West Delhi,DELHI,NORTH WEST DELHI,False,False,True,False,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,"North West Delhi 1.Nerela, 5.Badli, 6.Rithala, 7.Bawana, 8.Mundka, 9.Kirari",DELHI,NORTH WEST DELHI 1 NERELA 5 BADLI 6 RITHALA 7 BAWANA 8 MUNDKA 9 KIRARI,False,False,False,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,reference_only_not_in_current_election,3,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in delimitation reference only
Delhi,South Delhi,DELHI,SOUTH DELHI,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Delhi,West Delhi,DELHI,WEST DELHI,False,False,True,True,False,False,election_only,election_only,,,,,,,,,,,,,,,,,,no_election_data_needs_election_results,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Seat in GeoJSON/frontend but missing from election master
Goa,North Goa,GOA,NORTH GOA,True,True,True,True,True,True,generated,high,1.0,1.0,NORTH GOA→North Goa,,SHRIPAD YESSO NAIK,SHRIPAD YESSO NAIK,BJP,BJP,57.12272646677305,56.436718698688615,38.400897748163906,30.985835321934452,-0.686007768084437,-7.415062426229454,25.450883376754163,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Goa,South Goa,GOA,SOUTH GOA,True,True,True,True,True,True,generated,high,1.0,1.0,SOUTH GOA→South Goa; NORTH GOA→North Goa,,COSME FRANCISCO CAITANO SARDINHA,CAPTAIN VIRIATO FERNANDES,INC,INC,45.17599952894071,45.34782029654622,47.47359123829712,48.35212643167895,0.1718207676055101,0.8785351933818291,3.0043061351327296,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Ahmedabad East,GUJARAT,AHMEDABAD EAST,True,True,True,True,True,True,generated,high,1.0,1.0,AHMEDABAD→Ahmadabad; GANDHINAGAR→Gandhinagar,,Patel Hasmukhbhai Somabhai,HASMUKHBHAI PATEL (H.S.PATEL),BJP,BJP,67.16733833945288,68.28258174183468,28.26167380440303,27.35915358770724,1.1152434023817932,-0.9025202166957912,40.92342815412744,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Ahmedabad West,GUJARAT,AHMEDABAD WEST,True,True,True,False,True,False,election_only,election_only,,,,,DR. KIRIT P. SOLANKI,DINESHBHAI MAKWANA (ADVOCATE),BJP,BJP,64.3537166607825,63.2810770437161,32.103138941489874,33.64902973787716,-1.0726396170663932,1.5458907963872832,29.632047305838945,,,election_only_needs_demographics,2,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Gujarat,Amreli,GUJARAT,AMRELI,True,True,True,True,True,True,generated,high,0.8572000000000001,0.8572000000000001,AMRELI→Amreli (NFHS-4 proxy); BHAVNAGAR→Bhavnagar (NFHS-4 proxy),SURAT,Kachhadiya Naranbhai Bhikhabhai,BHARATBHAI MANUBHAI SUTARIYA,BJP,BJP,58.18897958240895,66.27735827097781,36.03342400241099,29.643575156373725,8.088378688568866,-6.389848846037264,36.633783114604086,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Anand,GUJARAT,ANAND,True,True,True,True,True,True,generated,high,1.0,1.0,ANAND→Anand (NFHS-4 proxy),,PATEL MITESH RAMESHBHAI (BAKABHAI),MITESH PATEL (BAKABHAI),BJP,BJP,57.104651466949775,52.44009044760606,39.270705833433304,44.73962921961114,-4.664561019343715,5.468923386177835,7.700461227994921,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Banaskantha,GUJARAT,BANASKANTHA,True,True,True,True,True,True,generated,high,1.0,1.0,KACHCHH→Kachchh,,PARBATBHAI SAVABHAI PATEL,GENIBEN NAGAJI THAKOR,BJP,INC,61.620516096366785,46.622254621146986,28.202282772318917,48.83214877792984,-14.9982614752198,20.62986600561092,2.209894156782852,140.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Bardoli,GUJARAT,BARDOLI,True,True,True,True,True,False,election_only,election_only,0.0,0.0,,SURAT,PARBHUBHAI NAGARBHAI VASAVA,PARBHUBHAI NAGARBHAI VASAVA,BJP,BJP,55.063210384277006,57.03958612234597,39.08094578936202,39.847969101037606,1.9763757380689668,0.7670233116755867,17.191617021308367,,,election_only_needs_demographics,2,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Gujarat,Bharuch,GUJARAT,BHARUCH,True,True,True,True,True,True,generated,low,0.1429,0.1429,VADODARA→Vadodara (NFHS-4 proxy),BHARUCH; NARMADA,Mansukhbhai Dhanjibhai Vasava,MANSUKHBHAI DHANJIBHAI VASAVA,BJP,BJP,55.473700232664335,50.72354132400972,26.404661984387573,0.0,-4.750158908654612,-26.404661984387573,7.147504011796848,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Low coverage with missing core fields
Gujarat,Bhavnagar,GUJARAT,BHAVNAGAR,True,True,True,True,True,True,generated,high,1.0,1.0,BHAVNAGAR→Bhavnagar (NFHS-4 proxy),,DR.BHARATIBEN DHIRUBHAI SHIYAL,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),BJP,BJP,63.50584233428312,68.45503193179735,31.860241107330506,0.0,4.949189597514227,-31.860241107330506,43.47546675426267,86.0,top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Chhota Udaipur,GUJARAT,CHHOTA UDAIPUR,True,True,True,False,True,False,election_only,election_only,,,,,RATHVA GITABEN VAJESINGBHAI,JASHUBHAI BHILUBHAI RATHVA,BJP,BJP,62.02599843077944,62.83640144227546,31.36023186166842,31.38014023612488,0.810403011496021,0.0199083744564596,31.45626120615058,,,election_only_needs_demographics,2,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Gujarat,Dahod,GUJARAT,DAHOD,True,True,True,True,True,True,generated,high,1.0,1.0,DAHOD→Dohad (NFHS-4 proxy); PANCHMAHALS→Panch Mahals (NFHS-4 proxy),,JASHVANTSINH SUMANBHAI BHABHOR,JASWANTSINH SUMANBHAI BHABHOR,BJP,BJP,52.836122993344695,61.58621972397241,40.835129776563846,31.748180710975827,8.750096730627718,-9.08694906558802,29.838039012996585,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Gandhinagar,GUJARAT,GANDHINAGAR,True,True,True,True,True,True,generated,high,1.0,1.0,AHMEDABAD→Ahmadabad; PANCHMAHALS→Panch Mahals (NFHS-4 proxy),,AMIT SHAH,AMIT SHAH,BJP,BJP,69.66988295212953,76.48437511820984,26.291770826032447,20.14341028383979,6.8144921660803135,-6.148360542192659,56.340964834370055,272.0,major_constituency,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Gujarat,Jamnagar,GUJARAT,JAMNAGAR,True,True,True,True,True,True,generated,high,1.0,1.0,JAMNAGAR→Jamnagar (NFHS-4 proxy),,POONAMBEN HEMATBHAI MAADAM,POONAMBEN HEMATBHAI MAADAM,BJP,BJP,58.5171593477519,58.98291057660752,35.0935986903602,36.34211189695929,0.4657512288556233,1.2485132065990854,22.640798679648235,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
