state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Bihar,22,Ujiarpur,135.0,Morwa,SAMASTIPUR,primary,by_number,high,135,"Morwa CD Block Morwa; Gram Panchayats Muradpur Bangra, Gauspur",delimitation_order_2008,
Bihar,22,Ujiarpur,136.0,Sarairanjan,SAMASTIPUR,primary,by_number,high,136,Sarairanjan CD Blocks Sarairanjan & Vidyapati Nagar,delimitation_order_2008,
Bihar,22,Ujiarpur,137.0,Mohiuddinnagar,SAMASTIPUR,primary,by_number,high,137,Mohiuddin- CD Blocks Mohiuddinnagar & Mohanpur; Gram Panchayats Tara,delimitation_order_2008,
Bihar,22,Ujiarpur,138.0,Bibhutipur,SAMASTIPUR,primary,by_number,high,138,"Bibhutipur CD Block Bibhutipur; Gram Panchayats Bulakipur, Kamrawn, Malpur",delimitation_order_2008,
Bihar,22,Ujiarpur,78.0,Kusheshwar Asthan,DARBHANGA,secondary,by_number,high,78,Kusheshwar CD Blocks Kusheshwar Asthan & Kusheshwar Asthan Purbi; Gram,delimitation_order_2008,
Bihar,22,Ujiarpur,84.0,Hayaghat,DARBHANGA,secondary,by_number,high,84,"Hayaghat CD Block Hayaghat; Gram Panchayats Athar North, Athar South",delimitation_order_2008,
Bihar,22,Ujiarpur,131.0,Kalyanpur,SAMASTIPUR,primary,by_number,high,131,Kalyanpur CD Blocks Kalyanpur & Pusa,delimitation_order_2008,
Bihar,22,Ujiarpur,132.0,Warisnagar,SAMASTIPUR,primary,by_number,high,132,Warisnagar CD Blocks Warisnagar & Khanpur; Gram Panchayats Madhurapur,delimitation_order_2008,
Bihar,22,Ujiarpur,133.0,Samastipur,SAMASTIPUR,primary,by_number,high,133,Samastipur CD Block Samastipur & Samastipur (M+OG); Gram Panchayats,delimitation_order_2008,
Bihar,22,Ujiarpur,23.0,Samastipur,SITAMARHI,secondary,by_number,high,23,"Riga CD Blocks Bairgania, Suppi & Riga",delimitation_order_2008,
Bihar,24,Begusarai,141.0,Cheria Bariarpur,BEGUSARAI,primary,by_number,high,141,"Cheria - CD Blocks Khodabandpur, Chaurahi & Cheria Bariarpur; Gram",delimitation_order_2008,
Bihar,24,Begusarai,142.0,Bachhwara,BEGUSARAI,primary,by_number,high,142,"Bachhwara CD Blocks Bhagwanpur, Mansoorchak & Bachhwara",delimitation_order_2008,
Bihar,24,Begusarai,143.0,Teghra,BEGUSARAI,primary,by_number,high,143,"Teghra CD Block Teghra; Gram Panchayats Bihat-I to IV, Malhipur (North)",delimitation_order_2008,
Bihar,24,Begusarai,144.0,Matihani,BEGUSARAI,primary,by_number,high,144,Matihani CD Blocks Matihani & Shamho Akha Kurha; Gram Panchayats Kaithma,delimitation_order_2008,
Bihar,24,Begusarai,145.0,Sahebpur Kamal,BEGUSARAI,primary,by_number,high,145,Sahebpur CD Blocks Sahebpur Kamal & Balia,delimitation_order_2008,
Bihar,24,Begusarai,146.0,Begusarai,BEGUSARAI,primary,by_number,high,146,"Begusarai CD Block Birpur; Gram Panchayats Babhangama, Maida Babhangama",delimitation_order_2008,
Bihar,25,Khagaria,76.0,Simri Bakhtiarpur,SAHARSA,secondary,by_number,high,76,Simri CD Blocks Simri Bakhtiarpur & Salkhua; Gram Panchayats Ghoghepur,delimitation_order_2008,
Bihar,25,Khagaria,140.0,Hasanpur,SAMASTIPUR,secondary,by_number,high,140,"Hasanpur CD Blocks Hasanpur & Bithan; Gram Panchayat Kundal-I, Kundal-II",delimitation_order_2008,
Bihar,25,Khagaria,148.0,Alauli,KHAGARIA,primary,by_number,high,148,"Alauli (SC) CD Block Alauli; Gram Panchayats Baraiy, Rani Sakar-Pura, Belasimri",delimitation_order_2008,
Bihar,25,Khagaria,149.0,Khagaria,KHAGARIA,primary,by_number,high,149,"Khagaria CD Block Mansi; Gram Panchayats Bhadas Dakshini, Bhadas Uttari",delimitation_order_2008,
Bihar,25,Khagaria,150.0,Beldaur,KHAGARIA,primary,by_number,high,150,"Beldaur CD Blocks Chautham, Beldaur; Gram Panchayats Banni, Jhiktiya",delimitation_order_2008,
Bihar,25,Khagaria,151.0,Parbatta,KHAGARIA,primary,by_number,high,151,"Parbatta CD Block Parbatta; Gram Panchayats Ratan, Gogri, Jamalpur North",delimitation_order_2008,
Bihar,26,Bhagalpur,152.0,Bihpur,BHAGALPUR,primary,by_number,high,152,"Bihpur CD Blocks Narayanpur, Bihpur & Kharik",delimitation_order_2008,
Bihar,26,Bhagalpur,153.0,Gopalpur,BHAGALPUR,primary,by_number,high,153,"Gopalpur CD Blocks Gopalpur, Naugachhia, Rangra Chowk & Ismailpur",delimitation_order_2008,
Bihar,26,Bhagalpur,154.0,Pirpainti,BHAGALPUR,primary,by_number,high,154,"Pirpainti (SC) CD Block Pirpainti; Gram Panchayats Bansipur, Birbanna, Rampur",delimitation_order_2008,
Bihar,26,Bhagalpur,155.0,Kahalgaon,BHAGALPUR,primary,by_number,high,155,Kahalgaon CD Blocks Goradih & Sonhoula; Gram Panchayats Parashathdih,delimitation_order_2008,
Bihar,26,Bhagalpur,156.0,Bhagalpur,BHAGALPUR,primary,by_number,high,156,Bhagalpur Bhagalpur (M. Corp) of Jagdishpur CD Block,delimitation_order_2008,
Bihar,26,Bhagalpur,158.0,Nathnagar,BHAGALPUR,primary,by_number,high,158,Nathnagar CD Blocks Nathnagar & Sabour; Gram Panchayats Puraini North,delimitation_order_2008,
Bihar,27,Banka,157.0,Sultanganj,BHAGALPUR,secondary,by_number,high,157,Sultanganj CD Blocks Sultanganj & Shahkund,delimitation_order_2008,
Bihar,27,Banka,159.0,Amarpur,BANKA,primary,by_number,high,159,Amarpur CD Blocks Shambhuganj & Amarpur,delimitation_order_2008,
Bihar,27,Banka,160.0,Dhoraiya,BANKA,primary,by_number,high,160,Dhoraiya (SC) CD Blocks Rajoun & Dhoraiya,delimitation_order_2008,
Bihar,27,Banka,161.0,Banka,BANKA,primary,by_number,high,161,Banka CD Blocks Barahat & Banka,delimitation_order_2008,
Bihar,27,Banka,162.0,Katoria,BANKA,primary,by_number,high,162,Katoria (ST) CD Blocks Katoria & Bounsi,delimitation_order_2008,
Bihar,27,Banka,163.0,Belhar,BANKA,primary,by_number,high,163,"Belhar CD Blocks Fullidumar, Belhar & Chandan",delimitation_order_2008,
Bihar,28,Munger,165.0,Munger,MUNGER,primary,by_number,high,165,Munger CD Block Sadar Munger including Nagar Parishad Munger & CD Block,delimitation_order_2008,
Bihar,28,Munger,166.0,Jamalpur,MUNGER,primary,by_number,high,166,"Jamalpur CD Blocks Jamalpur & Dharhara; Gram Panchayats Teliyadih, Naki",delimitation_order_2008,
Bihar,28,Munger,167.0,Suryagarha,MUNGER,primary,by_number,high,167,"Suryagarha CD Blocks Pipariya, Suryagarha, Chanan; Gram Panchayats Garhi",delimitation_order_2008,
Bihar,28,Munger,168.0,Lakhisarai,MUNGER,primary,by_number,high,168,"Lakhisarai CD Blocks Ramgarh Chowk, Halsi & Barahiya; Gram Panchayats",delimitation_order_2008,
Bihar,28,Munger,178.0,Mokama,PATNA,secondary,by_number,high,178,"Mokama CD Blocks Ghoswari & Mokama; Gram Panchayats Raili, Lemuabad",delimitation_order_2008,
Bihar,28,Munger,179.0,Barh,PATNA,secondary,by_number,high,179,"Barh CD Blocks Athmalgola, Belchhi & Barh; Gram Panchayats Dhiwar",delimitation_order_2008,
Bihar,29,Nalanda,171.0,Asthawan,NALANDA,primary,by_number,high,171,"Asthawan CD Blocks Asthawan, Sarmera, Bind & Katrisarai",delimitation_order_2008,
Bihar,29,Nalanda,172.0,Biharsharif,NALANDA,primary,by_number,high,172,Biharsharif CD Block Rahui & Bihar (M),delimitation_order_2008,
Bihar,29,Nalanda,173.0,Rajgir,NALANDA,primary,by_number,high,173,Rajgir (SC) CD Block Giriyak; Gram Panchayat Nai Pokhar & Rajgir (NA) of Rajgir,delimitation_order_2008,
Bihar,29,Nalanda,174.0,Islampur,NALANDA,primary,by_number,high,174,Islampur CD Blocks Islampur & Ekangarsarai,delimitation_order_2008,
Bihar,29,Nalanda,175.0,Hilsa,NALANDA,primary,by_number,high,175,"Hilsa CD Blocks Hilsa, Karai Parsurai, Tharthari & Parbalpur",delimitation_order_2008,
Bihar,29,Nalanda,176.0,Nalanda,NALANDA,primary,by_number,high,176,"Nalanda CD Blocks Noorsarai & Ben; Gram Panchayats Nirpur, Bargaon &",delimitation_order_2008,
Bihar,29,Nalanda,177.0,Harnaut,NALANDA,primary,by_number,high,177,"Harnaut CD Blocks Harnaut, Chandi & Nagar Nausa",delimitation_order_2008,
Bihar,30,Patna Sahib,180.0,Bakhtiarpur,PATNA,primary,by_number,high,180,"Bakhtiarpur CD Blocks Daniawan, Khusrupur & Bakhtiarpur",delimitation_order_2008,
Bihar,30,Patna Sahib,181.0,Digha,PATNA,primary,by_number,high,181,"Digha Gram Panchayat Nakta Diyara, Ward Nos. 1, 2, 3, 6, Pataliputra",delimitation_order_2008,
Bihar,30,Patna Sahib,182.0,Bankipur,PATNA,primary,by_number,high,182,"Bankipur Ward Nos. 4, 5, 7 to 13 & 15 in Patna (MC) of Patna Rural CD Block",delimitation_order_2008,
Bihar,30,Patna Sahib,183.0,Kumhrar,PATNA,primary,by_number,high,183,Kumhrar Ward Nos. 14 & 16 to 22 in Patna (MC + OG) of Patna Rural CD Block,delimitation_order_2008,
Bihar,30,Patna Sahib,185.0,Fatuha,PATNA,primary,by_number,high,185,"Fatuha CD Blocks Fatuha & Sampatchak; Gram Panchayats Marchi, Mahuli",delimitation_order_2008,
Bihar,31,Pataliputra,186.0,Danapur,PATNA,primary,by_number,high,186,Danapur CD Block Danapur-Cum-Khagaul,delimitation_order_2008,
Bihar,31,Pataliputra,187.0,Maner,PATNA,primary,by_number,high,187,"Maner CD Block Maner; Gram Panchayats Anandpur, Kateshar, Sikandarpur",delimitation_order_2008,
Bihar,31,Pataliputra,188.0,Phulwari,PATNA,primary,by_number,high,188,Phulwari (SC) CD Blocks Phulwari Sharif & Punpun,delimitation_order_2008,
Bihar,31,Pataliputra,189.0,Masaurhi,PATNA,primary,by_number,high,189,Masaurhi CD Blocks Masaurhi & Dhanarua,delimitation_order_2008,
Bihar,31,Pataliputra,190.0,Paliganj,PATNA,primary,by_number,high,190,Paliganj CD Blocks Dulhin Bazar & Paliganj,delimitation_order_2008,
Bihar,31,Pataliputra,191.0,Bikram,PATNA,primary,by_number,high,191,"Bikram CD Blocks Naubatpur & Bikram; Gram Panchayats Koudiya, Bindaul",delimitation_order_2008,
Bihar,31,Pataliputra,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Bihar,32,Arrah,192.0,Sandesh,BHOJPUR,primary,by_number,high,192,Sandesh CD Blocks Sandesh & Udwant Nagar; Gram Panchayats Sakaddi,delimitation_order_2008,
Bihar,32,Arrah,193.0,Barhara,BHOJPUR,primary,by_number,high,193,"Barhara CD Block Barhara; Gram Panchayats Ijri, Sundarpur Barja, Agarsanda",delimitation_order_2008,
Bihar,32,Arrah,194.0,Arrah,BHOJPUR,primary,by_number,high,194,"Arrah Gram Panchayats Ganghar, Ramapur Sandiya, Pirauta, Sandia",delimitation_order_2008,
Bihar,32,Arrah,195.0,Agiaon,BHOJPUR,primary,by_number,high,195,"Agiaon (SC) CD Blocks Charpokhari, Garhani & Agiaon",delimitation_order_2008,
Bihar,32,Arrah,196.0,Tarari,BHOJPUR,primary,by_number,high,196,"Tarari CD Blocks Tarari & Sahar; Gram Panchayats Amai, Bachari, Bharsar",delimitation_order_2008,
Bihar,32,Arrah,197.0,Jagdishpur,BHOJPUR,primary,by_number,high,197,"Jagdishpur CD Block Jagdishpur; Gram Panchayats Ayar, Tar, Dhwarahi Jangal",delimitation_order_2008,
Bihar,32,Arrah,198.0,Shahpur,BHOJPUR,primary,by_number,high,198,Shahpur CD Blocks Shahpur & Behea,delimitation_order_2008,
Bihar,33,Buxar,199.0,Brahampur,BUXAR,primary,by_number,high,199,"Brahampur CD Blocks Simri, Chakki & Brahampur",delimitation_order_2008,
Bihar,33,Buxar,200.0,Buxar,BUXAR,primary,by_number,high,200,Buxar CD Blocks Buxar & Chausa,delimitation_order_2008,
Bihar,33,Buxar,201.0,Dumraon,BUXAR,primary,by_number,high,201,"Dumraon CD Blocks Chaugain, Kesath & Nawanagar; Gram Panchayats Chilhari",delimitation_order_2008,
Bihar,33,Buxar,202.0,Rajpur,BUXAR,primary,by_number,high,202,"Rajpur (SC) CD Blocks Rajpur & Itarhi; Gram Panchayats Ataon, Kanjharua, Mathila",delimitation_order_2008,
Bihar,33,Buxar,203.0,Ramgarh,KAIMUR (BHABUA),secondary,by_number,high,203,"Ramgarh CD Blocks Ramgarh, Nuaon & Durgawati",delimitation_order_2008,
Bihar,33,Buxar,210.0,Dinara,ROHTAS,secondary,by_number,high,210,"Dinara CD Blocks Dinara, Dawath & Surajpura",delimitation_order_2008,
Bihar,34,Sasaram,204.0,Mohania,KAIMUR (BHABUA),primary,by_number,high,204,Mohania (SC) CD Blocks Kudra & Mohania,delimitation_order_2008,
Bihar,34,Sasaram,205.0,Bhabua,KAIMUR (BHABUA),primary,by_number,high,205,Bhabua CD Blocks Bhabua & Rampur,delimitation_order_2008,
Bihar,34,Sasaram,206.0,Chainpur,KAIMUR (BHABUA),primary,by_number,high,206,"Chainpur CD Blocks Chand, Chainpur, Adhaura & Bhagwanpur",delimitation_order_2008,
Bihar,34,Sasaram,207.0,Chenari,ROHTAS,secondary,by_number,high,207,"Chenari (SC) CD Blocks Nauhatta, Rohtas & Chenari; Gram Panchayats Alampur",delimitation_order_2008,
Bihar,34,Sasaram,208.0,Sasaram,ROHTAS,secondary,by_number,high,208,Sasaram CD Blocks Sasaram & Tilouthu,delimitation_order_2008,
Bihar,34,Sasaram,209.0,Kargahar,ROHTAS,secondary,by_number,high,209,"Kargahar CD Block Kochas & Kargahar; Gram Panchayats Silari, Dumari, Konar",delimitation_order_2008,
Bihar,35,Karakat,211.0,Nokha,ROHTAS,secondary,by_number,high,211,"Nokha CD Blocks Nasriganj, Rajpur & Nokha",delimitation_order_2008,
Bihar,35,Karakat,212.0,Dehri,ROHTAS,secondary,by_number,high,212,Dehri CD Block Akorhi Gola & CD Block Dehri including Nagar Parishad Dehri,delimitation_order_2008,
Bihar,35,Karakat,213.0,Karakat,ROHTAS,secondary,by_number,high,213,"Karakat CD Blocks Bikramganj, Karakat & Sanjhauli",delimitation_order_2008,
Bihar,35,Karakat,219.0,Goh,AURANGABAD,primary,by_number,high,219,"Goh CD Blocks Haspura & Goh; Gram Panchayats Pauthu, Itar, Latta &",delimitation_order_2008,
Bihar,35,Karakat,220.0,Obra,AURANGABAD,primary,by_number,high,220,Obra CD Blocks Obra & Daudnagar,delimitation_order_2008,
Bihar,35,Karakat,221.0,Nabinagar,AURANGABAD,primary,by_number,high,221,"Nabinagar CD Block Barun; Gram Panchayats Mahuaon, Ankorha, Sonoura",delimitation_order_2008,
Bihar,36,Jahanabad,214.0,Arwal,ARWAL,secondary,by_number,high,214,"Arwal CD Blocks Arwal & Kaler; Gram Panchayats Belkhara, Shahar Telpa",delimitation_order_2008,
Bihar,36,Jahanabad,215.0,Kurtha,ARWAL,secondary,by_number,high,215,Kurtha CD Blocks Sonbhadra Banshi Suryapur & Kurtha; Gram Panchayats,delimitation_order_2008,
Bihar,36,Jahanabad,216.0,Jahanabad,JAHANABAD,primary,by_number,high,216,Jehanabad CD Blocks Ratni Faridpur & Jehanabad,delimitation_order_2008,
Bihar,36,Jahanabad,217.0,Ghosi,JAHANABAD,primary,by_number,high,217,"Ghosi CD Blocks Modanganj, Hulasganj & Ghoshi; Gram Panchayats",delimitation_order_2008,
Bihar,36,Jahanabad,218.0,Makhdumpur,JAHANABAD,primary,by_number,high,218,"Makhdumpur CD Block Makhdumpur; Gram Panchayats Sulemanpur, Pinjaura",delimitation_order_2008,
Bihar,36,Jahanabad,233.0,Atri,GAYA,secondary,by_number,high,233,"Atri CD Blocks Khizarsarai, Neem Chak Bathani, Atri & Mohra",delimitation_order_2008,
Bihar,37,Aurangabad,222.0,Kutumba,AURANGABAD,primary,by_number,high,222,"Kutumba CD Block Kutumba; Gram Panchayats Bedhna, Barandarampur, Banua",delimitation_order_2008,
Bihar,37,Aurangabad,223.0,Aurangabad,AURANGABAD,primary,by_number,high,223,Aurangabad CD Block Aurangabad including Nagar Panchayat Aurangabad &,delimitation_order_2008,
Bihar,37,Aurangabad,224.0,Rafiganj,AURANGABAD,primary,by_number,high,224,"Rafiganj CD Block Madanpur; Gram Panchayats Kajhapa, Kotwara, Bhadwa",delimitation_order_2008,
Bihar,37,Aurangabad,225.0,Gurua,GAYA,secondary,by_number,high,225,"Gurua CD Blocks Paraiya, Guraru & Gurua",delimitation_order_2008,
Bihar,37,Aurangabad,227.0,Imamganj,GAYA,secondary,by_number,high,227,"Imamganj CD Blocks Banke Bazar, Imamganj & Dumaria",delimitation_order_2008,
Bihar,37,Aurangabad,231.0,Tikari,GAYA,secondary,by_number,high,231,Tikari CD Blocks Konch & Tekari,delimitation_order_2008,
Bihar,38,Gaya,226.0,Sherghati,GAYA,primary,by_number,high,226,"Sherghati CD Blocks Amas, Sherghati & Dobhi",delimitation_order_2008,
Bihar,38,Gaya,228.0,Barachatti,GAYA,primary,by_number,high,228,Barachatti CD Blocks Mohanpur & Barachatti; Gram Panchayats Nawan,delimitation_order_2008,
Bihar,38,Gaya,229.0,Bodh Gaya,GAYA,primary,by_number,high,229,Bodh Gaya CD Blocks Tan Kuppa & Fatehpur; Gram Panchayats Mocharim,delimitation_order_2008,
Bihar,38,Gaya,232.0,Belaganj,GAYA,primary,by_number,high,232,"Belaganj CD Block Belaganj; Gram Panchayats Kesaru Dharampur, Amraha",delimitation_order_2008,
Bihar,38,Gaya,234.0,Wazirganj,GAYA,primary,by_number,high,234,Wazirganj CD Blocks Wazirganj & Manpur; Ward Nos. 32 to 37 in Gaya (M. Corp),delimitation_order_2008,
Bihar,39,Nawada,170.0,Barbigha,SHEIKHPURA,secondary,by_number,high,170,Barbigha CD Blocks Barbigha and Shekhopursarai; Gram Panchayats Gaway,delimitation_order_2008,
Bihar,39,Nawada,235.0,Rajauli,NAWADA,primary,by_number,high,235,"Rajauli (SC) CD Blocks Meskaur, Sirdala & Rajauli",delimitation_order_2008,
Bihar,39,Nawada,236.0,Hisua,NAWADA,primary,by_number,high,236,"Hisua CD Blocks Akbarpur, Hisua & Narhat",delimitation_order_2008,
Bihar,39,Nawada,237.0,Nawada,NAWADA,primary,by_number,high,237,Nawada CD Blocks Nardiganj & Nawada,delimitation_order_2008,
Bihar,39,Nawada,238.0,Gobindpur,NAWADA,primary,by_number,high,238,"Gobindpur CD Blocks Kowakol, Roh & Gobindpur",delimitation_order_2008,
Bihar,39,Nawada,239.0,Warsaliganj,NAWADA,primary,by_number,high,239,"Warsaliganj CD Blocks Warsaliganj, Kashichak & Pakribarawan",delimitation_order_2008,
Bihar,40,Jamui,164.0,Tarapur,MUNGER,secondary,by_number,high,164,"Tarapur CD Blocks Asarganj, Tarapur, Tetiha Bamber & Sangrampur; Gram",delimitation_order_2008,
Bihar,40,Jamui,169.0,Sheikhpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Bihar,40,Jamui,240.0,Sikandra,NAWADA,primary,by_number,high,240,Sikandra (SC) CD Blocks Islamnagar Aliganj & Sikandra; Gram Panchayats Harkhar,delimitation_order_2008,
Bihar,40,Jamui,241.0,Jamui,NAWADA,primary,by_number,high,241,"Jamui CD Blocks Jamui & Barhat; Gram Panchayats Mangobandar, Banpur",delimitation_order_2008,
Bihar,40,Jamui,242.0,Jhajha,NAWADA,primary,by_number,high,242,"Jhajha CD Blocks Lakshmipur, Jhajha & Gidhaur",delimitation_order_2008,
Bihar,40,Jamui,243.0,Chakai,NAWADA,primary,by_number,high,243,Chakai CD Blocks Sono & Chakai,delimitation_order_2008,
Bihar,40,Jamui,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Chhattisgarh,1,Surguja,4.0,Premnagar,DURG,secondary,by_number,high,4,"Ranitarai PC, 5-Nahanda PC, 6-Khamtarai PC, 7-Radho",delimitation_order_2008,
Chhattisgarh,1,Surguja,5.0,Bhatgaon,SURGUJA,primary,by_number,high,5,"Bhatgaon I. Surajpur Tehsil (Part) - (i) Bhaiyathan R.I.Circle, (ii)",delimitation_order_2008,
Chhattisgarh,1,Surguja,6.0,Pratappur,SURGUJA,primary,by_number,high,6,Pratappur (ST) I. Wadrafnagar Tehsil and II Pratappur Tehsil,delimitation_order_2008,
Chhattisgarh,1,Surguja,7.0,Ramanujganj,SURGUJA,primary,by_number,high,7,Ramanujganj (ST) I Pal Tehsil (Including Ramanuganj NP),delimitation_order_2008,
Chhattisgarh,1,Surguja,8.0,Samri,RAJNANDGAON,secondary,by_number,high,8,"Joratarai PC, 9-Gundardehi PC, 10-Atra PC, 11-Hitaguda",delimitation_order_2008,
Chhattisgarh,1,Surguja,9.0,Lundra,MAHASAMUND,secondary,by_number,high,9,Chanat PC,delimitation_order_2008,
Chhattisgarh,1,Surguja,10.0,Ambikapur,SURGUJA,primary,by_number,high,10,Ambikapur I. Ambikapur Tehsil (Part) - (i) Ambikapur -1 R.I.Circle (Part),delimitation_order_2008,
Chhattisgarh,1,Surguja,11.0,Sitapur,DURG,secondary,by_number,high,11,"Arasnare PC & 12-Dhaur PC, Jamul (NP) (Part), Nagar",delimitation_order_2008,
Chhattisgarh,2,Raigarh,12.0,Jashpur,MAHASAMUND,secondary,by_number,high,12,"Baradoli PC & 13-Ghanapali PC, II. Mahasamund",delimitation_order_2008,
Chhattisgarh,2,Raigarh,13.0,Kunkuri,RAJNANDGAON,secondary,by_number,high,13,"Atargaon PC, 14-Bagnara PC, 15-Adejhar PC, 16-Hitkasa",delimitation_order_2008,
Chhattisgarh,2,Raigarh,14.0,Pathalgaon,RAJNANDGAON,secondary,by_number,high,14,"Nagtarai PC & 15-Dongargarh PC, Dongargarh (M), and",delimitation_order_2008,
Chhattisgarh,2,Raigarh,15.0,Lailunga,RAIGARH,secondary,by_number,high,15,"Lailunga (ST) I. Lailunga Tehsil, II. Gharghoda Tehsil (Part) - (i) Tamnar",delimitation_order_2008,
Chhattisgarh,2,Raigarh,16.0,Raigarh,RAIGARH,secondary,by_number,high,16,"Raigarh I. Raigarh Tehsil (Part) – (i) Raigarh (2) R.I.Circle, (ii) Raigarh",delimitation_order_2008,
Chhattisgarh,2,Raigarh,17.0,Sarangarh,RAIGARH,secondary,by_number,high,17,Sarangarh (SC) I. Sarangarh Tehsil (Part) (Including Sarangarh NP) (i) Hardi,delimitation_order_2008,
Chhattisgarh,2,Raigarh,18.0,Kharsia,RAIGARH,secondary,by_number,high,18,"Kharsia I. Kharsia Tehsil (Including Kharsia NP), II. Raigarh Tehsil",delimitation_order_2008,
Chhattisgarh,2,Raigarh,33.0,Akaltara,DURG,secondary,by_number,high,33,Moharenga PC & 34-Pendritari PC,delimitation_order_2008,
Chhattisgarh,2,Raigarh,34.0,Janjgir-Champa,JANJGIR-CHAMPA,primary,by_number,high,34,Birgahani PC & 35-Pisaud PC,delimitation_order_2008,
Chhattisgarh,2,Raigarh,35.0,Sakti,JANJGIR-CHAMPA,primary,by_number,high,35,Sakti I. Sakti Tehsil (Including Sakti NP) and II. Champa Tehsil,delimitation_order_2008,
Chhattisgarh,2,Raigarh,36.0,Chandrapur,JANJGIR-CHAMPA,primary,by_number,high,36,"Chandrapur I. Dabhara Tehsil, II. Malkhroda Tehsil (Part) – (i) Malkhroda",delimitation_order_2008,
Chhattisgarh,2,Raigarh,37.0,Jaijaipur,JANJGIR-CHAMPA,primary,by_number,high,37,"Jaijaipur I. Jaijaipur Tehsil, II. Champa Tehsil (Part) – (i) Bamhnidih",delimitation_order_2008,
Chhattisgarh,2,Raigarh,38.0,Pamgarh,DURG,secondary,by_number,high,38,"Godhi PC, 39-Oteband PC, 40-Kapasda PC, 41-Achhoti",delimitation_order_2008,
Chhattisgarh,2,Raigarh,43.0,Bilaigarh,RAIPUR,secondary,by_number,high,43,Bilaigarh (SC) I. Bilaigarh Tehsil (Including Bilaigarh NP & Bhatgaon NP),delimitation_order_2008,
Chhattisgarh,2,Raigarh,44.0,Kasdol,RAIPUR,secondary,by_number,high,44,"Kasdol I. Palari Tehsil (Including Palari NP), II. Kasdol Tehsil (Part) –",delimitation_order_2008,
Chhattisgarh,4,Korba,1.0,Bharatpur-Sonhat,KORIA,secondary,by_number,high,1,"Bharatpur-Sonhat (ST) I. Bharatpur Tehsil, II. Sonhat Tehsil, III. Manendragarh Tehsil",delimitation_order_2008,
Chhattisgarh,4,Korba,2.0,Manendragarh,MAHASAMUND,secondary,by_number,high,2,"Lohrindipa PC, 3-Salkhand PC, 4-Bichhiya PC, 5-Dularpali",delimitation_order_2008,
Chhattisgarh,4,Korba,3.0,Baikunthpur,JANJGIR-CHAMPA,secondary,by_number,high,3,"Amandula PC, 5-Malkharoda PC, 6-Pota PC, 7-Sakarra",delimitation_order_2008,
Chhattisgarh,4,Korba,20.0,Rampur,KORBA,primary,by_number,high,20,Rampur (ST) I. Kartala Tehsil and II. Korba Tehsil (Part) – (i) Korba,delimitation_order_2008,
Chhattisgarh,4,Korba,21.0,Korba,RAJNANDGAON,secondary,by_number,high,21,"Mongra PC, 22-Kuturghoda PC & 23-Mudpar PC",delimitation_order_2008,
Chhattisgarh,4,Korba,22.0,Katghora,KORBA,primary,by_number,high,22,"Katghora I. Pali Tehsil (Part) – (i) Haradibazar R.I.Circle, II. Katghora",delimitation_order_2008,
Chhattisgarh,4,Korba,24.0,Marwahi,RAIPUR,secondary,by_number,high,24,"Shankar Nagar PC, 25-Tulsi PC & 26-Serikhedi PC",delimitation_order_2008,
Chhattisgarh,5,Bilaspur,25.0,Kota,DURG,secondary,by_number,high,25,"Kodiya PC, 26-Aheri PC, 28-Medesara PC, 29-Nandni",delimitation_order_2008,
Chhattisgarh,5,Bilaspur,26.0,Lormi,BILASPUR,primary,by_number,high,26,Lormi I. Lormi Tehsil (Including Lormi NP),delimitation_order_2008,
Chhattisgarh,5,Bilaspur,27.0,Mungeli,BILASPUR,primary,by_number,high,27,Mungeli (SC) I. Mungeli Tehsil (Part) – (i) Mungeli R.I.Circle (Including,delimitation_order_2008,
Chhattisgarh,5,Bilaspur,28.0,Takhatpur,MAHASAMUND,secondary,by_number,high,28,Bundeli PC,delimitation_order_2008,
Chhattisgarh,5,Bilaspur,29.0,Bilha,RAIPUR,secondary,by_number,high,29,Bindranawagarh PC & 30-Dhawalpurdih PC,delimitation_order_2008,
Chhattisgarh,5,Bilaspur,30.0,Bilaspur,MAHASAMUND,secondary,by_number,high,30,"Rajasewaiya Khurd PC,31-Bhokaludih PC & 32-Baldidih",delimitation_order_2008,
Chhattisgarh,5,Bilaspur,31.0,Beltara,JANJGIR-CHAMPA,secondary,by_number,high,31,"Karmanda PC & 32 Pahariya PC, Baloda (NP), (ii)",delimitation_order_2008,
Chhattisgarh,5,Bilaspur,32.0,Masturi,RAJNANDGAON,secondary,by_number,high,32,"Surgi PC, 33-Mohad (M Corp.) PC, 34-Kanharpuri (M",delimitation_order_2008,
Chhattisgarh,6,Rajnandgaon,71.0,Pandariya,KABIRDHAM,secondary,by_number,high,71,"Pandariya I. Pandariya Tehsil (Including Pandariya NP), II. Kawardha",delimitation_order_2008,
Chhattisgarh,6,Rajnandgaon,72.0,Kawardha,KABIRDHAM,secondary,by_number,high,72,Kawardha I. Kawardha Tehsil (Part) – (i) Kawardha -1 R.I.Circle (ii),delimitation_order_2008,
