state,constituency,neighbor_state,neighbor_constituency,distance
Tamil Nadu,TIRUVALLUR,Tamil Nadu,THOOTHUKKUDI,1.2604446070407271
Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,CHENNAI SOUTH,0.15510024895653426
Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,NAGAPATTINAM,0.19675247113541652
Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,POLLACHI,0.2248059478705035
Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,KANCHEEPURAM,0.31240452230391524
Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,NILGIRIS,0.3772632522717106
Tamil Nadu,VELLORE,Odisha,Mayurbhanj,0.09303013874050806
Tamil Nadu,VELLORE,Madhya Pradesh,SIDHI,0.16547374087048908
Tamil Nadu,VELLORE,Tamil Nadu,ERODE,0.3029269443604689
Tamil Nadu,VELLORE,Rajasthan,UDAIPUR,0.37602773696689146
Tamil Nadu,VELLORE,Madhya Pradesh,REWA,0.4110227712120565
Tamil Nadu,VILUPPURAM,Kerala,Chalakudy,0.13175401638022768
Tamil Nadu,VILUPPURAM,West Bengal,Raiganj,0.2456970912798205
Tamil Nadu,VILUPPURAM,Andhra Pradesh,Araku,0.25995777574197093
Tamil Nadu,VILUPPURAM,Kerala,Pathanamthitta,0.2720018476897318
Tamil Nadu,VILUPPURAM,Kerala,Palakkad,0.2774452333111986
Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,DHARMAPURI,0.27607236120040507
Tamil Nadu,VIRUDHUNAGAR,Telangana,Medak,0.45221806407165
Tamil Nadu,VIRUDHUNAGAR,Bihar,Kishanganj,0.6116964041574326
Tamil Nadu,VIRUDHUNAGAR,Assam,Kokrajhar,0.6266615481960014
Tamil Nadu,VIRUDHUNAGAR,Jharkhand,Giridih,0.7553784438871023
Telangana,Adilabad,Uttar Pradesh,Sant Kabir Nagar,0.14199758194951131
Telangana,Adilabad,Uttar Pradesh,Jaunpur,0.16489380126011585
Telangana,Adilabad,Odisha,Keonjhar,0.197516747551564
Telangana,Adilabad,Uttar Pradesh,Pratapgarh,0.22875220720473322
Telangana,Adilabad,West Bengal,Barrackpur,0.2460433148828452
Telangana,Bhongir,Telangana,Karimnagar,0.12567489248337416
Telangana,Bhongir,Telangana,Warangal,0.20886767680003734
Telangana,Bhongir,Tamil Nadu,KANCHEEPURAM,0.2824720536418781
Telangana,Bhongir,West Bengal,Jadavpur,0.3079606328345557
Telangana,Bhongir,Maharashtra,Palghar,0.3853667040300224
Telangana,Chevella,West Bengal,Bardhaman Purba,0.11337533326160369
Telangana,Chevella,West Bengal,Jhargram,0.2554696565629296
Telangana,Chevella,West Bengal,Bardhaman-Durgapur,0.2660745229579824
Telangana,Chevella,West Bengal,Howrah,0.2982877562512993
Telangana,Chevella,Maharashtra,Nashik,0.3276940257008647
Telangana,Hyderabad,Gujarat,Dahod,0.17632124155002232
Telangana,Hyderabad,Assam,Sonitpur,0.3597499641353843
Telangana,Hyderabad,Kerala,Wayanad,0.434691779447685
Telangana,Hyderabad,Gujarat,Kheda,0.45504771290858353
Telangana,Hyderabad,Andhra Pradesh,Srikakulam,0.47575461057736607
Telangana,Karimnagar,Telangana,Bhongir,0.12567489248337416
Telangana,Karimnagar,Telangana,Warangal,0.19320771682324042
Telangana,Karimnagar,Tamil Nadu,KANCHEEPURAM,0.27634099454528877
Telangana,Karimnagar,West Bengal,Jadavpur,0.309196374735689
Telangana,Karimnagar,Tamil Nadu,ARANI,0.373600630006083
Telangana,Khammam,West Bengal,Jaynagar,0.5268531129468083
Telangana,Khammam,Madhya Pradesh,SHAHDOL,0.5736418412297207
Telangana,Khammam,Tamil Nadu,DINDIGUL,0.6839980568657916
Telangana,Khammam,Uttar Pradesh,Gautam Buddha Nagar,0.6903230799936692
Telangana,Khammam,Kerala,Wayanad,0.8159347990689012
Telangana,Mahabubabad,Meghalaya,Shillong,0.4195144252876704
Telangana,Mahabubabad,Uttar Pradesh,Mathura,0.4680873340739036
Telangana,Mahabubabad,Tamil Nadu,PERAMBALUR,0.5569757685092993
Telangana,Mahabubabad,Uttarakhand,Tehri Garhwal,0.5683759219201718
Telangana,Mahabubabad,Tamil Nadu,CHENNAI NORTH,0.5760557176035883
Telangana,Mahbubnagar,Kerala,Mavelikkara,0.11219479753463671
Telangana,Mahbubnagar,Odisha,Kandhamal,0.22343068095420374
Telangana,Mahbubnagar,Uttar Pradesh,Chandauli,0.22967859849026542
Telangana,Mahbubnagar,Kerala,Alathur,0.26881209495282754
Telangana,Mahbubnagar,Uttar Pradesh,Amroha,0.3304628112902611
Telangana,Malkajgiri,West Bengal,Basirhat,0.4689412647667318
Telangana,Malkajgiri,Jharkhand,Dhanbad,0.8044947612639202
Telangana,Malkajgiri,Jharkhand,Hazaribagh,0.8183023644266637
Telangana,Malkajgiri,Assam,Darrang-Udalguri,0.8196124367665453
Telangana,Malkajgiri,Maharashtra,Raver,0.9302765531067158
Telangana,Medak,Tamil Nadu,DHARMAPURI,0.25770973558343296
Telangana,Medak,Bihar,Kishanganj,0.37857810590832247
Telangana,Medak,Tamil Nadu,VIRUDHUNAGAR,0.45221806407165
Telangana,Medak,Jharkhand,Giridih,0.5023456834610689
Telangana,Medak,West Bengal,Maldaha Uttar,0.6658521786025368
Telangana,Nagarkurnool,Odisha,Nabarangpur,0.13930889113094877
Telangana,Nagarkurnool,Uttar Pradesh,Banda,0.21626191433983172
Telangana,Nagarkurnool,West Bengal,Baharampur,0.24340361999433985
Telangana,Nagarkurnool,West Bengal,Maldaha Uttar,0.2831021551384675
Telangana,Nagarkurnool,West Bengal,Jangipur,0.3379937078891348
Telangana,Nalgonda,Uttar Pradesh,Gautam Buddha Nagar,0.39989707468878793
Telangana,Nalgonda,Telangana,Khammam,0.8454297675142624
Telangana,Nalgonda,Tamil Nadu,TIRUVALLUR,0.8919208706174856
Telangana,Nalgonda,Tamil Nadu,DINDIGUL,1.0036431205258791
Telangana,Nalgonda,West Bengal,Jaynagar,1.2228185935473737
Telangana,Nizamabad,Odisha,Aska,0.1287713459617645
Telangana,Nizamabad,Uttar Pradesh,Sambhal,0.15890931168761296
Telangana,Nizamabad,Maharashtra,Madha,0.16263572650393282
Telangana,Nizamabad,Uttar Pradesh,Basti,0.16736661574842998
Telangana,Nizamabad,Kerala,Kannur,0.18359969698767908
Telangana,Peddapalle,Odisha,Sundargarh,0.22349426494019392
Telangana,Peddapalle,Uttar Pradesh,Ghosi,0.31099296522563535
Telangana,Peddapalle,Maharashtra,Hingoli,0.35072849239087067
Telangana,Peddapalle,West Bengal,Maldaha Dakshin,0.364499253380956
Telangana,Peddapalle,Maharashtra,Palghar,0.37874549880179154
Telangana,Secunderabad,Uttar Pradesh,Domariyaganj,0.0896213042583834
Telangana,Secunderabad,Tamil Nadu,KALLAKURICHI,0.12851668013593773
Telangana,Secunderabad,Maharashtra,Shirdi,0.1447923582169719
Telangana,Secunderabad,Andhra Pradesh,Kadapa,0.15401109750676165
Telangana,Secunderabad,West Bengal,Barrackpur,0.1586301394772444
Telangana,Warangal,Tamil Nadu,KANCHEEPURAM,0.09119945846442688
Telangana,Warangal,Telangana,Karimnagar,0.19320771682324042
Telangana,Warangal,Telangana,Bhongir,0.20886767680003734
Telangana,Warangal,West Bengal,Jadavpur,0.274010495753095
Telangana,Warangal,Tamil Nadu,CHENNAI SOUTH,0.330071609423836
Telangana,Zahirabad,Uttar Pradesh,Mirzapur,0.06559523867117845
Telangana,Zahirabad,Uttar Pradesh,Fatehpur Sikri,0.06886035078018478
Telangana,Zahirabad,Uttar Pradesh,Machhlishahr,0.09197333979655922
Telangana,Zahirabad,Uttar Pradesh,Sultanpur,0.11436887376216423
Telangana,Zahirabad,Uttar Pradesh,Bhadohi,0.12155234698304067
Tripura,Tripura East,Madhya Pradesh,JABALPUR,0.09303944431013411
Tripura,Tripura East,Madhya Pradesh,SAGAR,0.21490286787670812
Tripura,Tripura East,Gujarat,Bhavnagar,0.2251525118095985
Tripura,Tripura East,Gujarat,Ahmedabad East,0.2529165145500258
Tripura,Tripura East,Gujarat,Panchmahal,0.35720375471599597
Tripura,Tripura West,Gujarat,Vadodara,0.322290003209523
Tripura,Tripura West,Gujarat,Panchmahal,0.9373946983331198
Tripura,Tripura West,Madhya Pradesh,KHAJURAHO,1.0171191948337526
Tripura,Tripura West,West Bengal,Diamond harbour,1.0407256594912335
Tripura,Tripura West,Gujarat,Gandhinagar,1.1806208779163618
Uttar Pradesh,Agra,Maharashtra,Raver,0.1351327727718754
Uttar Pradesh,Agra,Assam,Dibrugarh,0.32479581885611836
Uttar Pradesh,Agra,Uttar Pradesh,Hathras,0.4068969671745167
Uttar Pradesh,Agra,Jharkhand,Hazaribagh,0.40881254398793
Uttar Pradesh,Agra,Kerala,Ponnani,0.4239942528495449
Uttar Pradesh,Akbarpur,Uttar Pradesh,Shahjahanpur,0.09601082419661115
Uttar Pradesh,Akbarpur,Odisha,Bhubaneswar,0.10522653562619139
Uttar Pradesh,Akbarpur,Maharashtra,Bhandara Gondiya,0.11912470768965472
Uttar Pradesh,Akbarpur,Uttar Pradesh,Unnao,0.14857950257297756
Uttar Pradesh,Akbarpur,Bihar,Katihar,0.15302784836138644
Uttar Pradesh,Aligarh,Maharashtra,Amravati,0.08409333790028668
Uttar Pradesh,Aligarh,Uttar Pradesh,Salempur,0.12835280843560098
Uttar Pradesh,Aligarh,Uttar Pradesh,Hamirpur,0.1410020711359194
Uttar Pradesh,Aligarh,Uttar Pradesh,Phulpur,0.16466120963874736
Uttar Pradesh,Aligarh,Haryana,KURUKSHETRA,0.16666218314042455
Uttar Pradesh,Allahabad,Uttar Pradesh,Kairana,0.078512854705901
Uttar Pradesh,Allahabad,Haryana,HISAR,0.08523003989481788
Uttar Pradesh,Allahabad,Uttar Pradesh,Baharaich,0.0885625155230996
Uttar Pradesh,Allahabad,Bihar,Arrah,0.11100421649741211
Uttar Pradesh,Allahabad,Maharashtra,Ramtek,0.1263276474051718
Uttar Pradesh,Ambedkar Nagar,Uttar Pradesh,Ghazipur,0.1614875327709181
Uttar Pradesh,Ambedkar Nagar,Odisha,Balasore,0.1626901831275437
Uttar Pradesh,Ambedkar Nagar,Bihar,Gopalganj,0.2578881032920129
Uttar Pradesh,Ambedkar Nagar,Maharashtra,Dindori,0.28314069452615764
Uttar Pradesh,Ambedkar Nagar,Manipur,Inner Manipur,0.2854405046387961
Uttar Pradesh,Amethi,Bihar,Darbhanga,0.0982927185930924
Uttar Pradesh,Amethi,Jharkhand,Khunti,0.16132567533903788
Uttar Pradesh,Amethi,Assam,Lakhimpur,0.24043614840486052
Uttar Pradesh,Amethi,Bihar,Madhubani,0.2752186549038091
Uttar Pradesh,Amethi,Bihar,Patna Sahib,0.3007129699755985
Uttar Pradesh,Amroha,Uttar Pradesh,Chandauli,0.10094797470675172
Uttar Pradesh,Amroha,Uttar Pradesh,Muzaffarnagar,0.18451434384522727
Uttar Pradesh,Amroha,Uttar Pradesh,Machhlishahr,0.19936367455102394
Uttar Pradesh,Amroha,Uttar Pradesh,Sultanpur,0.21127886651879932
Uttar Pradesh,Amroha,West Bengal,Bankura,0.2464709445901121
Uttar Pradesh,Aonla,Andhra Pradesh,Thirupathi,0.11537779958196404
Uttar Pradesh,Aonla,Maharashtra,Beed,0.12112420810825407
Uttar Pradesh,Aonla,West Bengal,Bishnupur,0.12938367309897758
Uttar Pradesh,Aonla,Maharashtra,Amravati,0.14956191773773622
Uttar Pradesh,Aonla,Uttar Pradesh,Phulpur,0.1527997781032874
Uttar Pradesh,Azamgarh,Kerala,Kollam,0.130605904917311
Uttar Pradesh,Azamgarh,Odisha,Berhampur,0.1447834525967042
Uttar Pradesh,Azamgarh,Kerala,Kozhikode,0.2100245831062056
Uttar Pradesh,Azamgarh,Bihar,Nalanda,0.22144048152921605
Uttar Pradesh,Azamgarh,Bihar,Supaul,0.25102056829082525
Uttar Pradesh,Badaun,Odisha,Jagatsinghpur,0.04869894511244189
Uttar Pradesh,Badaun,Uttar Pradesh,Kheri,0.04921349306830881
Uttar Pradesh,Badaun,Chhattisgarh,KORBA,0.09863009882813786
Uttar Pradesh,Badaun,Uttar Pradesh,Ballia,0.13117169751979235
Uttar Pradesh,Badaun,Uttar Pradesh,Misrikh,0.17255885816041253
Uttar Pradesh,Baghpat,Puducherry,PUDUCHERRY,0.16649542086345206
Uttar Pradesh,Baghpat,Tamil Nadu,KANNIYAKUMARI,0.1798614073469333
Uttar Pradesh,Baghpat,Bihar,Samastipur,0.20920478212245885
Uttar Pradesh,Baghpat,Jharkhand,Singhbhum,0.24210393955296583
Uttar Pradesh,Baghpat,Uttar Pradesh,Nagina,0.24873804137804
Uttar Pradesh,Baharaich,Uttar Pradesh,Kairana,0.06750424346341666
Uttar Pradesh,Baharaich,Uttar Pradesh,Allahabad,0.0885625155230996
Uttar Pradesh,Baharaich,Maharashtra,Ramtek,0.10391434663076912
Uttar Pradesh,Baharaich,Haryana,HISAR,0.10597536450231874
Uttar Pradesh,Baharaich,West Bengal,Alipurduars,0.10836665471594274
Uttar Pradesh,Ballia,Chhattisgarh,KORBA,0.08868030419936003
Uttar Pradesh,Ballia,West Bengal,Asansol,0.11610645919493263
Uttar Pradesh,Ballia,Odisha,Jagatsinghpur,0.12913817271857553
Uttar Pradesh,Ballia,Uttar Pradesh,Badaun,0.13117169751979235
Uttar Pradesh,Ballia,Bihar,Sitamarhi,0.13533238355471972
Uttar Pradesh,Banda,Odisha,Nabarangpur,0.11934518353973919
Uttar Pradesh,Banda,Maharashtra,Bhiwandi,0.1918494717873476
Uttar Pradesh,Banda,West Bengal,Baharampur,0.21592282151813888
Uttar Pradesh,Banda,Telangana,Nagarkurnool,0.21626191433983172
Uttar Pradesh,Banda,West Bengal,Maldaha Uttar,0.2656016538017129
Uttar Pradesh,Bansgaon,West Bengal,Arambag,0.06879501033838309
Uttar Pradesh,Bansgaon,West Bengal,Bishnupur,0.11365682184697934
Uttar Pradesh,Bansgaon,Andhra Pradesh,Thirupathi,0.11513675930173523
Uttar Pradesh,Bansgaon,Maharashtra,Beed,0.14905091353398614
Uttar Pradesh,Bansgaon,Odisha,Jajpur,0.1492133592252969
Uttar Pradesh,Barabanki,Maharashtra,Thane,0.07087766590031493
Uttar Pradesh,Barabanki,Andhra Pradesh,Bapatla,0.1282494443592234
Uttar Pradesh,Barabanki,Madhya Pradesh,DHAR,0.15128596910555497
Uttar Pradesh,Barabanki,Andhra Pradesh,Machilipatnam,0.15538773334195033
Uttar Pradesh,Barabanki,Chhattisgarh,RAIGARH,0.17304244569726593
Uttar Pradesh,Bareilly,Karnataka,Haveri,0.06450255974264776
Uttar Pradesh,Bareilly,Karnataka,Bangalore central,0.11022215903983075
Uttar Pradesh,Bareilly,Rajasthan,KOTA,0.1283286251759158
Uttar Pradesh,Bareilly,Rajasthan,ALWAR,0.15448254009301718
Uttar Pradesh,Bareilly,Uttar Pradesh,Kanpur,0.16196718377210056
Uttar Pradesh,Basti,Maharashtra,Sangli,0.09173310110517587
Uttar Pradesh,Basti,Kerala,Kannur,0.10321372324106551
Uttar Pradesh,Basti,Odisha,Aska,0.12202416497038392
Uttar Pradesh,Basti,Uttar Pradesh,Sitapur,0.1456758747985153
Uttar Pradesh,Basti,Maharashtra,Madha,0.15094451228699324
Uttar Pradesh,Bhadohi,Telangana,Zahirabad,0.12155234698304067
Uttar Pradesh,Bhadohi,Uttar Pradesh,Mirzapur,0.12656279394521913
Uttar Pradesh,Bhadohi,Uttar Pradesh,Fatehpur Sikri,0.12693114099640188
Uttar Pradesh,Bhadohi,Uttar Pradesh,Machhlishahr,0.17545790789156873
Uttar Pradesh,Bhadohi,Uttar Pradesh,Sultanpur,0.22263774104898806
Uttar Pradesh,Bijnor,Maharashtra,Akola,0.09611735330607722
Uttar Pradesh,Bijnor,Bihar,Buxar,0.21776801690553405
Uttar Pradesh,Bijnor,Tamil Nadu,NAMAKKAL,0.23871862332719584
Uttar Pradesh,Bijnor,West Bengal,Purulia,0.28493613361418807
Uttar Pradesh,Bijnor,Maharashtra,Hatkanangale,0.3077911645416767
Uttar Pradesh,Bulandshahr,Andhra Pradesh,Narsapuram,0.43681290396245775
Uttar Pradesh,Bulandshahr,Kerala,Ponnani,0.47078557384910186
Uttar Pradesh,Bulandshahr,Andhra Pradesh,Anakapalle,0.47794659891512054
Uttar Pradesh,Bulandshahr,Maharashtra,Osmanabad,0.5040239068450004
Uttar Pradesh,Bulandshahr,Jharkhand,Palamu,0.5122624772790911
Uttar Pradesh,Chandauli,Uttar Pradesh,Amroha,0.10094797470675172
Uttar Pradesh,Chandauli,Uttar Pradesh,Machhlishahr,0.21078020045351306
Uttar Pradesh,Chandauli,Odisha,Kandhamal,0.2113777144541227
Uttar Pradesh,Chandauli,Telangana,Mahbubnagar,0.22967859849026542
Uttar Pradesh,Chandauli,Kerala,Mavelikkara,0.23074008229096044
Uttar Pradesh,Deoria,Rajasthan,NAGAUR,0.07357121808486895
Uttar Pradesh,Deoria,Maharashtra,Mumbai North East,0.07724754044241333
Uttar Pradesh,Deoria,Maharashtra,Satara,0.13635174379693646
Uttar Pradesh,Deoria,Uttar Pradesh,Maharajganj,0.1400386846274679
Uttar Pradesh,Deoria,West Bengal,Coochbehar,0.14360088764728884
Uttar Pradesh,Dhaurahra,Maharashtra,Hatkanangale,0.18744170765515392
Uttar Pradesh,Dhaurahra,Kerala,Alathur,0.23747622110815447
Uttar Pradesh,Dhaurahra,West Bengal,Purulia,0.2815621536443896
Uttar Pradesh,Dhaurahra,Kerala,Mavelikkara,0.2929859521263719
Uttar Pradesh,Dhaurahra,Telangana,Mahbubnagar,0.3505346681989185
Uttar Pradesh,Domariyaganj,Telangana,Secunderabad,0.0896213042583834
Uttar Pradesh,Domariyaganj,Uttar Pradesh,Fatehpur,0.14313672076677866
Uttar Pradesh,Domariyaganj,Uttar Pradesh,Misrikh,0.1480595758079794
Uttar Pradesh,Domariyaganj,Andhra Pradesh,Kadapa,0.1635769639638674
Uttar Pradesh,Domariyaganj,Bihar,Sheohar,0.16441340440013505
Uttar Pradesh,Etah,Maharashtra,Ahmednagar,0.05987050614741534
Uttar Pradesh,Etah,Uttar Pradesh,Unnao,0.0664451190967415
Uttar Pradesh,Etah,Odisha,Bhubaneswar,0.07352062051712137
Uttar Pradesh,Etah,Maharashtra,Bhandara Gondiya,0.09512450130140783
Uttar Pradesh,Etah,Maharashtra,Satara,0.11385821077342832
Uttar Pradesh,Etawah,Odisha,Cuttack,0.05214375512907223
Uttar Pradesh,Etawah,Uttar Pradesh,Jalaun,0.11122181322063932
Uttar Pradesh,Etawah,Bihar,Sitamarhi,0.12154383253784387
Uttar Pradesh,Etawah,Uttar Pradesh,Shahjahanpur,0.140869587866566
Uttar Pradesh,Etawah,Maharashtra,Nanded,0.14177876271318102
Uttar Pradesh,Faizabad,Bihar,Katihar,0.06223925897468332
Uttar Pradesh,Faizabad,Chhattisgarh,JANJGIR-CHAMPA,0.08511396484518526
Uttar Pradesh,Faizabad,Maharashtra,Ratnagiri- Sindhudurg,0.09589227212536634
Uttar Pradesh,Faizabad,Haryana,HISAR,0.10626531974313289
Uttar Pradesh,Faizabad,Uttar Pradesh,Mohanlalganj,0.11609435298131325
Uttar Pradesh,Farrukhabad,Chhattisgarh,KANKER,0.011767925786821634
Uttar Pradesh,Farrukhabad,Maharashtra,Mumbai North West,0.06015939912553519
Uttar Pradesh,Farrukhabad,Maharashtra,Dhule,0.13900777807758666
Uttar Pradesh,Farrukhabad,Assam,Karimganj,0.18375178137453665
Uttar Pradesh,Farrukhabad,Bihar,Araria,0.19359806171093777
Uttar Pradesh,Fatehpur,Uttar Pradesh,Misrikh,0.03343299248266594
Uttar Pradesh,Fatehpur,Bihar,Sheohar,0.058011974024622937
Uttar Pradesh,Fatehpur,Haryana,KURUKSHETRA,0.07023451229481367
Uttar Pradesh,Fatehpur,Uttar Pradesh,Domariyaganj,0.14313672076677866
Uttar Pradesh,Fatehpur,Maharashtra,Amravati,0.16393863052725133
Uttar Pradesh,Fatehpur Sikri,Telangana,Zahirabad,0.06886035078018478
Uttar Pradesh,Fatehpur Sikri,Uttar Pradesh,Mirzapur,0.09757425801772318
Uttar Pradesh,Fatehpur Sikri,Uttar Pradesh,Sultanpur,0.12120118211935337
Uttar Pradesh,Fatehpur Sikri,Uttar Pradesh,Bhadohi,0.12693114099640188
Uttar Pradesh,Fatehpur Sikri,Uttar Pradesh,Machhlishahr,0.13001638385756745
Uttar Pradesh,Firozabad,Bihar,Aurangabad,0.09447409602659568
Uttar Pradesh,Firozabad,Uttar Pradesh,Shrawasti,0.11349739670974535
Uttar Pradesh,Firozabad,Maharashtra,Wardha,0.1227102848755797
Uttar Pradesh,Firozabad,Maharashtra,Maval,0.12680886138980513
Uttar Pradesh,Firozabad,Uttar Pradesh,Rampur,0.1367422936983161
Uttar Pradesh,Gautam Buddha Nagar,Telangana,Nalgonda,0.39989707468878793
Uttar Pradesh,Gautam Buddha Nagar,Telangana,Khammam,0.6903230799936692
Uttar Pradesh,Gautam Buddha Nagar,Tamil Nadu,TIRUVALLUR,0.8476805760559897
Uttar Pradesh,Gautam Buddha Nagar,Tamil Nadu,DINDIGUL,0.910491924617897
Uttar Pradesh,Gautam Buddha Nagar,West Bengal,Jaynagar,0.9144754369276914
Uttar Pradesh,Ghaziabad,Maharashtra,Osmanabad,0.2963493809838691
Uttar Pradesh,Ghaziabad,Andhra Pradesh,Anakapalle,0.3052544467085411
Uttar Pradesh,Ghaziabad,West Bengal,Bolpur,0.4087547202979855
Uttar Pradesh,Ghaziabad,Andhra Pradesh,Narsapuram,0.4355649339509556
Uttar Pradesh,Ghaziabad,Andhra Pradesh,Vijayawada,0.4511182762086938
Uttar Pradesh,Ghazipur,Uttar Pradesh,Ambedkar Nagar,0.1614875327709181
Uttar Pradesh,Ghazipur,Maharashtra,Dindori,0.19025590139285942
Uttar Pradesh,Ghazipur,Bihar,Gopalganj,0.20558688657690485
Uttar Pradesh,Ghazipur,Uttar Pradesh,Jaunpur,0.25544138814628137
Uttar Pradesh,Ghazipur,Uttar Pradesh,Sambhal,0.27624179452452097
Uttar Pradesh,Ghosi,Maharashtra,Palghar,0.18326257828560327
Uttar Pradesh,Ghosi,Telangana,Peddapalle,0.31099296522563535
Uttar Pradesh,Ghosi,Tamil Nadu,RAMANATHAPURAM,0.3439295186968405
Uttar Pradesh,Ghosi,Odisha,Sundargarh,0.41379733410868474
Uttar Pradesh,Ghosi,Tamil Nadu,CUDDALORE,0.4174808785215631
Uttar Pradesh,Gonda,Haryana,AMBALA,0.12746856226356496
Uttar Pradesh,Gonda,Andhra Pradesh,Ongole,0.13701239450989178
Uttar Pradesh,Gonda,Haryana,BHIWANI-MAHENDRAGARH,0.16235906578576098
Uttar Pradesh,Gonda,Madhya Pradesh,GWALIOR,0.17115964062697514
Uttar Pradesh,Gonda,Chhattisgarh,RAJNANDGAON,0.18113088759708718
Uttar Pradesh,Gorakhpur,Bihar,Purvi Champaran,0.12846170432831866
Uttar Pradesh,Gorakhpur,Uttar Pradesh,Jhansi,0.16822560041434464
Uttar Pradesh,Gorakhpur,Bihar,Gaya,0.168251635777635
Uttar Pradesh,Gorakhpur,Andhra Pradesh,Nandyal,0.17127546331157012
Uttar Pradesh,Gorakhpur,Maharashtra,Raigad,0.1849483019760561
Uttar Pradesh,Hamirpur,Uttar Pradesh,Salempur,0.04632240888532985
Uttar Pradesh,Hamirpur,Uttar Pradesh,Phulpur,0.13218888720557992
Uttar Pradesh,Hamirpur,Uttar Pradesh,Aligarh,0.1410020711359194
Uttar Pradesh,Hamirpur,Maharashtra,Beed,0.17690619683881664
Uttar Pradesh,Hamirpur,West Bengal,Bishnupur,0.20481626286535715
Uttar Pradesh,Hardoi,West Bengal,Bankura,0.058751134662379106
Uttar Pradesh,Hardoi,Uttar Pradesh,Muzaffarnagar,0.09567474183666928
Uttar Pradesh,Hardoi,Haryana,KURUKSHETRA,0.11957144611954793
Uttar Pradesh,Hardoi,Bihar,Sheohar,0.1284373580819038
Uttar Pradesh,Hardoi,Uttar Pradesh,Fatehpur,0.16433819464313065
Uttar Pradesh,Hathras,Tamil Nadu,ERODE,0.23577620498962124
Uttar Pradesh,Hathras,Jharkhand,Hazaribagh,0.23910448942588544
Uttar Pradesh,Hathras,Jharkhand,Chatra,0.38317213128656763
Uttar Pradesh,Hathras,Maharashtra,Raver,0.4064102272834839
Uttar Pradesh,Hathras,Uttar Pradesh,Agra,0.4068969671745167
Uttar Pradesh,Jalaun,Bihar,Sitamarhi,0.04071160946866186
Uttar Pradesh,Jalaun,Odisha,Cuttack,0.08155714726216731
Uttar Pradesh,Jalaun,Maharashtra,Nanded,0.10289494462918868
Uttar Pradesh,Jalaun,Uttar Pradesh,Etawah,0.11122181322063932
Uttar Pradesh,Jalaun,West Bengal,Asansol,0.11173978685908609
Uttar Pradesh,Jaunpur,Uttar Pradesh,Sant Kabir Nagar,0.12457805100895937
Uttar Pradesh,Jaunpur,Maharashtra,Dindori,0.1535474333393773
Uttar Pradesh,Jaunpur,Telangana,Adilabad,0.16489380126011585
Uttar Pradesh,Jaunpur,Bihar,Valmiki Nagar,0.18042934033815491
Uttar Pradesh,Jaunpur,Odisha,Keonjhar,0.21694865842008282
Uttar Pradesh,Jhansi,Jharkhand,Godda,0.10577717406330764
Uttar Pradesh,Jhansi,Andhra Pradesh,Nandyal,0.10763580333822076
Uttar Pradesh,Jhansi,Bihar,Patliputra,0.12991090414842715
Uttar Pradesh,Jhansi,Bihar,Purvi Champaran,0.13762025810118264
Uttar Pradesh,Jhansi,Uttar Pradesh,Moradabad,0.13901424333927848
Uttar Pradesh,Kairana,Maharashtra,Ramtek,0.05921034848611819
Uttar Pradesh,Kairana,Uttar Pradesh,Baharaich,0.06750424346341666
Uttar Pradesh,Kairana,Uttar Pradesh,Allahabad,0.078512854705901
Uttar Pradesh,Kairana,Haryana,HISAR,0.10668055610264351
Uttar Pradesh,Kairana,West Bengal,Alipurduars,0.12497942454299424
Uttar Pradesh,Kaiserganj,Bihar,Madhubani,0.09497626205662059
Uttar Pradesh,Kaiserganj,Uttar Pradesh,Varanasi,0.1373325497873967
Uttar Pradesh,Kaiserganj,Bihar,Paschim Champaran,0.1643723672810747
Uttar Pradesh,Kaiserganj,Bihar,Patna Sahib,0.17792698865382559
Uttar Pradesh,Kaiserganj,Gujarat,Sabarkantha,0.1780708638797013
Uttar Pradesh,Kannauj,Bihar,Madhepura,0.05700906270888492
Uttar Pradesh,Kannauj,Bihar,Hajipur,0.09662216613237967
Uttar Pradesh,Kannauj,Uttar Pradesh,Pilibhit,0.11193738115688302
Uttar Pradesh,Kannauj,Andhra Pradesh,Ananthapur,0.22686088075192332
Uttar Pradesh,Kannauj,Bihar,Madhubani,0.23482471635868152
Uttar Pradesh,Kanpur,Karnataka,Gulbarga,0.0537861668194285
Uttar Pradesh,Kanpur,Karnataka,Bangalore central,0.08372271752838623
Uttar Pradesh,Kanpur,Rajasthan,JHUNJHUNU,0.09622457028610792
Uttar Pradesh,Kanpur,Gujarat,Patan,0.1206426417702596
Uttar Pradesh,Kanpur,Rajasthan,KOTA,0.15174389738941588
Uttar Pradesh,Kaushambi,Bihar,Bhagalpur,0.044546772696978626
Uttar Pradesh,Kaushambi,Bihar,Banka,0.14472886600227322
Uttar Pradesh,Kaushambi,Kerala,Vadakara,0.16237745239925022
Uttar Pradesh,Kaushambi,Bihar,Gaya,0.16571416535781178
Uttar Pradesh,Kaushambi,Uttar Pradesh,Rampur,0.1891895552763064
Uttar Pradesh,Kheri,Uttar Pradesh,Badaun,0.04921349306830881
