state,constituency,state_key,constituency_key,variable,value,unit,method,confidence,geography_level,districts_used,districts_missing,mapping_share,source_name,source_year,notes,skipped,skip_reason
Andhra Pradesh,Rajampet,ANDHRA PRADESH,RAJAMPET,religion_muslim_pct,9.532,percent,district_proxy,low,district,CHITTOOR,KADAPA,0.5,Census 2011,2011,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (CHITTOOR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Missing district mapping for: KADAPA. Single-district proxy used.,False,
Andhra Pradesh,Rajampet,ANDHRA PRADESH,RAJAMPET,sex_ratio,996.9649,females_per_1000_males,district_proxy,low,district,CHITTOOR,KADAPA,0.5,Census 2011,2011,Census 2011 district-level sex_ratio aggregated for mapped component districts (CHITTOOR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Missing district mapping for: KADAPA. Single-district proxy used.,False,
Andhra Pradesh,Rajampet,ANDHRA PRADESH,RAJAMPET,religion_christian_pct,0.5781,percent,district_proxy,low,district,CHITTOOR,KADAPA,0.5,Census 2011,2011,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (CHITTOOR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Missing district mapping for: KADAPA. Single-district proxy used.,False,
Andhra Pradesh,Rajampet,ANDHRA PRADESH,RAJAMPET,religion_sikh_pct,0.0208,percent,district_proxy,low,district,CHITTOOR,KADAPA,0.5,Census 2011,2011,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (CHITTOOR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Missing district mapping for: KADAPA. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,literacy_rate,55.3207,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level literacy_rate aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,female_literacy_pct,46.8318,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,male_literacy_pct,63.9338,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,sc_pct,9.4581,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level sc_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,st_pct,6.1454,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level st_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,religion_hindu_pct,98.6621,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,religion_muslim_pct,0.3339,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,sex_ratio,1014.6362,females_per_1000_males,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level sex_ratio aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,religion_christian_pct,0.6984,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Srikakulam,ANDHRA PRADESH,SRIKAKULAM,religion_sikh_pct,0.0071,percent,district_proxy,medium,district,SRIKAKULAM,,1.0,Census 2011,2011,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,literacy_rate,66.625,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level literacy_rate aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,female_literacy_pct,62.6998,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,male_literacy_pct,70.5203,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,sc_pct,19.2824,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level sc_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,st_pct,2.9323,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level st_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,religion_hindu_pct,89.0707,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,religion_muslim_pct,6.7969,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,sex_ratio,992.3471,females_per_1000_males,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level sex_ratio aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,religion_christian_pct,3.2231,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Vijayawada,ANDHRA PRADESH,VIJAYAWADA,religion_sikh_pct,0.0308,percent,district_proxy,medium,district,KRISHNA,,1.0,Census 2011,2011,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (KRISHNA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,literacy_rate,58.6848,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level literacy_rate aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,female_literacy_pct,51.8387,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,male_literacy_pct,65.5884,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,sc_pct,8.1606,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level sc_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,st_pct,13.6871,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level st_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,religion_hindu_pct,96.0794,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,religion_muslim_pct,1.7934,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,sex_ratio,1008.0633,females_per_1000_males,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level sex_ratio aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,religion_christian_pct,1.6342,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Visakhapatnam,ANDHRA PRADESH,VISAKHAPATNAM,religion_sikh_pct,0.0474,percent,district_weighted_estimate,medium,district_weighted_estimate,"VISAKHAPATNAM, VIZIANAGARAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (VISAKHAPATNAM, VIZIANAGARAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,literacy_rate,53.5356,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level literacy_rate aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,female_literacy_pct,45.435,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,male_literacy_pct,61.7768,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,sc_pct,10.2498,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level sc_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,st_pct,8.9325,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level st_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,religion_hindu_pct,98.2362,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,religion_muslim_pct,0.5958,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,sex_ratio,1017.4162,females_per_1000_males,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level sex_ratio aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,religion_christian_pct,0.7435,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Andhra Pradesh,Vizianagaram,ANDHRA PRADESH,VIZIANAGARAM,religion_sikh_pct,0.0136,percent,district_weighted_estimate,medium,district_weighted_estimate,"VIZIANAGARAM, SRIKAKULAM",,1.0,Census 2011,2011,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (VIZIANAGARAM, SRIKAKULAM) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,literacy_rate,56.3392,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level literacy_rate aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,female_literacy_pct,49.7562,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,male_literacy_pct,62.3094,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,sc_pct,0.0,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level sc_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,st_pct,82.021,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level st_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,religion_hindu_pct,18.4047,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,religion_muslim_pct,1.442,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,sex_ratio,931.0,females_per_1000_males,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level sex_ratio aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,religion_christian_pct,24.2469,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Arunachal Pradesh,Arunachal West,ARUNACHAL PRADESH,ARUNACHAL WEST,religion_sikh_pct,0.3991,percent,district_weighted_estimate,medium,district_weighted_estimate,"UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP",,1.0,Census 2011,2011,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (UPPER SUBANSIRI, LOWER SUBANSIRI, WEST SIANG, TAWANG, EAST KAMENG, WEST KAMENG, CHANGLANG, DIBANG VALLEY, TIRAP) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,literacy_rate,72.6607,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level literacy_rate aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,female_literacy_pct,69.2791,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,male_literacy_pct,75.8563,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,sc_pct,7.0241,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level sc_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,st_pct,11.0843,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level st_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,religion_hindu_pct,69.7715,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,religion_muslim_pct,25.6901,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,sex_ratio,944.676,females_per_1000_males,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level sex_ratio aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,religion_christian_pct,3.367,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Barpeta,ASSAM,BARPETA,religion_sikh_pct,0.2283,percent,district_weighted_estimate,medium,district_weighted_estimate,"KAMRUP, GOALPARA",,1.0,Census 2011,2011,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (KAMRUP, GOALPARA) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",False,
Assam,Dibrugarh,ASSAM,DIBRUGARH,literacy_rate,66.6899,percent,district_proxy,medium,district,DIBRUGARH,,1.0,Census 2011,2011,Census 2011 district-level literacy_rate aggregated for mapped component districts (DIBRUGARH) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,False,
